,flame,human,point,x,y
0,10,1,13,574,522
0,10,1,14,572,206
0,10,1,15,582,212
0,10,1,17,610,220
0,12,1,0,570,220
0,12,1,1,604,254
0,12,1,2,574,258
0,12,1,3,580,316
0,12,1,4,552,330
0,12,1,5,636,252
0,12,1,6,694,292
0,12,1,7,672,270
0,12,1,8,600,392
0,12,1,9,582,472
0,12,1,10,580,512
0,12,1,11,610,396
0,12,1,12,504,428
0,12,1,13,574,510
0,12,1,14,570,210
0,12,1,15,582,216
0,12,1,17,610,222
0,14,1,0,570,224
0,14,1,1,600,256
0,14,1,2,566,260
0,14,1,3,546,306
0,14,1,4,522,324
0,14,1,5,636,254
0,14,1,6,688,286
0,14,1,7,686,262
0,14,1,8,586,384
0,14,1,9,584,504
0,14,1,10,582,622
0,14,1,11,620,394
0,14,1,12,512,424
0,14,1,13,578,504
0,14,1,14,570,212
0,14,1,15,582,218
0,14,1,17,610,224
0,16,1,0,574,224
0,16,1,1,598,260
0,16,1,2,558,262
0,16,1,3,524,300
0,16,1,4,500,322
0,16,1,5,636,256
0,16,1,6,684,290
0,16,1,7,698,266
0,16,1,8,586,384
0,16,1,9,584,510
0,16,1,10,582,622
0,16,1,11,628,392
0,16,1,12,528,422
0,16,1,13,578,508
0,16,1,14,572,212
0,16,1,15,588,218
0,16,1,17,614,224
0,18,1,0,580,222
0,18,1,1,596,260
0,18,1,2,552,264
0,18,1,3,510,298
0,18,1,4,488,320
0,18,1,5,638,256
0,18,1,6,688,294
0,18,1,7,708,272
0,18,1,8,586,384
0,18,1,9,576,514
0,18,1,10,584,620
0,18,1,11,634,390
0,18,1,12,548,432
0,18,1,13,600,508
0,18,1,14,576,210
0,18,1,15,592,216
0,18,1,17,616,222
0,20,1,0,586,220
0,20,1,1,596,260
0,20,1,2,552,266
0,20,1,3,506,302
0,20,1,4,490,322
0,20,1,5,638,256
0,20,1,6,686,294
0,20,1,7,716,270
0,20,1,8,584,384
0,20,1,9,580,520
0,20,1,10,582,626
0,20,1,11,638,390
0,20,1,12,572,452
0,20,1,13,614,522
0,20,1,14,580,210
0,20,1,15,598,214
0,20,1,17,618,220
0,22,1,0,590,220
0,22,1,1,598,262
0,22,1,2,554,268
0,22,1,3,506,308
0,22,1,4,510,326
0,22,1,5,642,256
0,22,1,6,684,298
0,22,1,7,718,270
0,22,1,8,586,386
0,22,1,9,580,516
0,22,1,10,584,626
0,22,1,11,638,390
0,22,1,12,604,476
0,22,1,13,638,546
0,22,1,14,586,208
0,22,1,15,604,212
0,22,1,16,576,206
0,22,1,17,622,220
0,24,1,0,596,218
0,24,1,1,600,264
0,24,1,2,556,270
0,24,1,3,514,334
0,24,1,4,542,324
0,24,1,5,642,258
0,24,1,6,684,304
0,24,1,7,718,272
0,24,1,8,590,390
0,24,1,9,582,518
0,24,1,10,582,626
0,24,1,11,644,390
0,24,1,12,632,508
0,24,1,13,660,578
0,24,1,14,590,206
0,24,1,15,610,212
0,24,1,16,580,206
0,24,1,17,624,218
0,26,1,0,602,218
0,26,1,1,604,268
0,26,1,2,562,278
0,26,1,3,548,344
0,26,1,4,582,316
0,26,1,5,648,258
0,26,1,6,686,308
0,26,1,7,718,274
0,26,1,8,596,398
0,26,1,9,584,522
0,26,1,10,582,628
0,26,1,11,650,396
0,26,1,12,654,528
0,26,1,13,684,602
0,26,1,14,596,206
0,26,1,15,614,212
0,26,1,16,582,208
0,26,1,17,628,218
0,28,1,0,608,218
0,28,1,1,612,272
0,28,1,2,572,284
0,28,1,3,582,352
0,28,1,4,620,310
0,28,1,5,654,258
0,28,1,6,694,312
0,28,1,7,712,280
0,28,1,8,604,402
0,28,1,9,588,524
0,28,1,10,582,628
0,28,1,11,660,400
0,28,1,12,670,532
0,28,1,13,698,614
0,28,1,14,600,206
0,28,1,15,620,210
0,28,1,16,586,210
0,28,1,17,632,220
0,30,1,0,616,218
0,30,1,1,624,276
0,30,1,2,584,290
0,30,1,3,612,350
0,30,1,4,646,312
0,30,1,5,664,260
0,30,1,6,710,312
0,30,1,7,706,280
0,30,1,8,618,402
0,30,1,9,594,522
0,30,1,10,580,630
0,30,1,11,672,402
0,30,1,12,680,538
0,30,1,13,696,620
0,30,1,14,606,208
0,30,1,15,626,210
0,30,1,16,594,214
0,30,1,17,640,220
0,32,1,0,624,220
0,32,1,1,636,276
0,32,1,2,596,292
0,32,1,3,624,356
0,32,1,4,644,324
0,32,1,5,676,260
0,32,1,6,730,308
0,32,1,7,686,280
0,32,1,8,632,402
0,32,1,9,602,524
0,32,1,10,572,626
0,32,1,11,686,400
0,32,1,12,684,536
0,32,1,13,694,620
0,32,1,14,616,210
0,32,1,15,636,212
0,32,1,16,602,218
0,32,1,17,648,222
0,34,1,0,640,222
0,34,1,1,650,280
0,34,1,2,608,296
0,34,1,3,630,368
0,34,1,4,614,356
0,34,1,5,692,264
0,34,1,6,734,314
0,34,1,7,670,288
0,34,1,8,644,406
0,34,1,9,610,518
0,34,1,10,566,612
0,34,1,11,698,406
0,34,1,12,688,536
0,34,1,13,694,620
0,34,1,14,630,214
0,34,1,15,650,214
0,34,1,16,618,222
0,34,1,17,664,224
0,36,1,0,654,224
0,36,1,1,660,284
0,36,1,2,620,296
0,36,1,3,616,364
0,36,1,4,564,364
0,36,1,5,700,272
0,36,1,6,714,330
0,36,1,7,654,290
0,36,1,8,652,410
0,36,1,9,618,520
0,36,1,10,580,608
0,36,1,11,706,410
0,36,1,12,692,536
0,36,1,13,694,620
0,36,1,14,646,216
0,36,1,15,664,218
0,36,1,16,634,224
0,36,1,17,680,226
0,38,1,0,666,224
0,38,1,1,668,286
0,38,1,2,630,292
0,38,1,3,612,362
0,38,1,4,548,356
0,38,1,5,704,278
0,38,1,6,696,346
0,38,1,7,642,298
0,38,1,8,658,414
0,38,1,9,638,514
0,38,1,10,610,598
0,38,1,11,708,414
0,38,1,12,694,538
0,38,1,13,694,622
0,38,1,14,658,214
0,38,1,15,678,218
0,38,1,16,646,222
0,38,1,17,692,228
0,40,1,0,670,222
0,40,1,1,672,282
0,40,1,2,644,284
0,40,1,3,618,350
0,40,1,4,566,326
0,40,1,5,700,280
0,40,1,6,686,356
0,40,1,7,626,310
0,40,1,8,668,410
0,40,1,9,662,508
0,40,1,10,642,592
0,40,1,11,710,410
0,40,1,12,692,534
0,40,1,13,694,622
0,40,1,14,666,212
0,40,1,15,684,216
0,40,1,16,654,216
0,40,1,17,700,228
0,42,1,0,664,216
0,42,1,1,678,278
0,42,1,2,666,276
0,42,1,3,630,332
0,42,1,4,600,296
0,42,1,5,692,280
0,42,1,6,678,360
0,42,1,7,614,338
0,42,1,8,686,408
0,42,1,9,686,534
0,42,1,10,674,590
0,42,1,11,708,410
0,42,1,12,692,536
0,42,1,13,694,622
0,42,1,14,662,206
0,42,1,15,678,210
0,42,1,17,700,224
0,44,1,0,654,212
0,44,1,1,686,272
0,44,1,2,694,270
0,44,1,3,654,322
0,44,1,4,632,272
0,44,1,5,682,274
0,44,1,6,670,354
0,44,1,7,604,356
0,44,1,8,722,398
0,44,1,9,724,496
0,44,1,10,720,578
0,44,1,11,704,402
0,44,1,12,684,516
0,44,1,13,694,620
0,44,1,15,664,206
0,44,1,17,692,220
0,46,1,0,654,208
0,46,1,1,688,270
0,46,1,2,710,264
0,46,1,5,666,276
0,46,1,6,666,354
0,46,1,7,600,364
0,46,1,8,738,394
0,46,1,9,740,498
0,46,1,10,756,582
0,46,1,11,700,400
0,46,1,12,688,526
0,46,1,13,694,622
0,46,1,15,660,202
0,46,1,17,678,214
0,48,1,1,694,272
0,48,1,2,728,266
0,48,1,5,662,278
0,48,1,6,660,354
0,48,1,7,602,366
0,48,1,8,742,386
0,48,1,9,758,502
0,48,1,10,784,592
0,48,1,11,698,398
0,48,1,12,690,524
0,48,1,13,694,618
0,48,1,16,714,220
0,48,1,17,670,214
0,50,1,1,700,272
0,50,1,2,740,268
0,50,1,5,660,280
0,50,1,6,650,352
0,50,1,7,600,364
0,50,1,8,746,382
0,50,1,9,772,502
0,50,1,10,802,598
0,50,1,11,696,394
0,50,1,12,694,522
0,50,1,13,696,620
0,50,1,16,718,216
0,50,1,17,672,212
0,52,1,1,708,276
0,52,1,2,754,272
0,52,1,5,664,280
0,52,1,6,640,352
0,52,1,7,600,356
0,52,1,8,748,388
0,52,1,9,780,508
0,52,1,10,808,606
0,52,1,11,694,398
0,52,1,12,696,522
0,52,1,13,700,622
0,52,1,16,724,216
0,52,1,17,682,216
0,54,1,1,712,276
0,54,1,2,758,272
0,54,1,3,780,336
0,54,1,5,668,278
0,54,1,6,642,346
0,54,1,7,608,348
0,54,1,8,748,394
0,54,1,9,784,516
0,54,1,10,804,612
0,54,1,11,694,400
0,54,1,12,700,524
0,54,1,13,702,618
0,54,1,16,730,218
0,54,1,17,690,214
0,56,1,0,756,220
0,56,1,1,720,276
0,56,1,2,764,274
0,56,1,3,792,344
0,56,1,4,752,338
0,56,1,5,676,278
0,56,1,6,652,338
0,56,1,7,630,336
0,56,1,8,750,400
0,56,1,9,786,518
0,56,1,10,790,620
0,56,1,11,698,400
0,56,1,12,708,520
0,56,1,13,704,612
0,56,1,14,752,212
0,56,1,16,734,218
0,58,1,0,766,222
0,58,1,1,730,280
0,58,1,2,768,278
0,58,1,3,798,352
0,58,1,5,692,282
0,58,1,6,666,338
0,58,1,8,754,404
0,58,1,9,784,522
0,58,1,10,774,624
0,58,1,11,708,404
0,58,1,12,720,518
0,58,1,13,704,610
0,58,1,14,762,214
0,58,1,16,736,222
0,60,1,0,776,226
0,60,1,1,738,284
0,60,1,2,764,282
0,60,1,3,798,356
0,60,1,4,832,324
0,60,1,5,712,284
0,60,1,6,698,336
0,60,1,7,726,346
0,60,1,8,754,408
0,60,1,9,782,526
0,60,1,10,772,626
0,60,1,11,718,402
0,60,1,12,738,522
0,60,1,13,700,610
0,60,1,14,768,216
0,60,1,16,740,226
0,62,1,0,782,228
0,62,1,1,748,284
0,62,1,2,750,284
0,62,1,3,794,360
0,62,1,4,848,338
0,62,1,5,744,282
0,62,1,6,784,338
0,62,1,7,812,326
0,62,1,8,746,410
0,62,1,9,780,524
0,62,1,10,774,628
0,62,1,11,736,406
0,62,1,12,762,518
0,62,1,13,714,592
0,62,1,14,772,220
0,62,1,15,784,220
0,62,1,16,744,226
0,64,1,0,788,228
0,64,1,1,760,284
0,64,1,2,744,288
0,64,1,3,772,362
0,64,1,4,822,344
0,64,1,5,778,278
0,64,1,6,806,334
0,64,1,7,850,332
0,64,1,8,742,416
0,64,1,9,776,526
0,64,1,10,770,626
0,64,1,11,778,410
0,64,1,12,804,516
0,64,1,13,746,588
0,64,1,14,778,218
0,64,1,15,792,220
0,64,1,16,750,224
0,66,1,0,796,226
0,66,1,1,768,280
0,66,1,2,736,282
0,66,1,3,756,360
0,66,1,4,750,342
0,66,1,5,802,278
0,66,1,6,822,340
0,66,1,7,842,330
0,66,1,8,744,410
0,66,1,9,768,528
0,66,1,10,768,624
0,66,1,11,790,408
0,66,1,12,806,522
0,66,1,13,782,614
0,66,1,14,788,214
0,66,1,15,800,218
0,66,1,16,760,216
0,68,1,0,806,224
0,68,1,1,772,278
0,68,1,2,728,278
0,68,1,3,732,348
0,68,1,4,702,296
0,68,1,5,818,276
0,68,1,6,838,346
0,68,1,7,802,334
0,68,1,8,744,410
0,68,1,9,760,532
0,68,1,10,766,630
0,68,1,11,798,412
0,68,1,12,802,532
0,68,1,13,808,626
0,68,1,14,802,212
0,68,1,15,812,220
0,68,1,16,772,210
0,70,1,0,806,222
0,70,1,1,776,276
0,70,1,2,730,276
0,70,1,3,706,340
0,70,1,4,700,276
0,70,1,5,818,276
0,70,1,6,826,348
0,70,1,7,768,348
0,70,1,8,752,410
0,70,1,9,760,532
0,70,1,10,762,632
0,70,1,11,804,410
0,70,1,12,800,534
0,70,1,13,804,636
0,70,1,14,802,210
0,70,1,15,816,220
0,70,1,16,776,210
0,70,1,17,816,232
0,72,1,0,786,214
0,72,1,1,776,274
0,72,1,2,742,276
0,72,1,3,702,334
0,72,1,4,712,278
0,72,1,5,808,274
0,72,1,6,808,350
0,72,1,7,738,360
0,72,1,8,762,404
0,72,1,9,764,524
0,72,1,10,756,630
0,72,1,11,812,406
0,72,1,12,800,534
0,72,1,13,804,632
0,72,1,14,786,204
0,72,1,15,800,214
0,72,1,17,814,232
0,74,1,0,764,212
0,74,1,1,786,278
0,74,1,2,772,278
0,74,1,3,730,334
0,74,1,4,728,298
0,74,1,5,800,280
0,74,1,6,790,350
0,74,1,7,736,368
0,74,1,8,774,408
0,74,1,9,774,522
0,74,1,10,758,624
0,74,1,11,812,412
0,74,1,12,806,536
0,74,1,13,806,632
0,74,1,15,774,208
0,74,1,17,798,228
0,76,1,0,766,216
0,76,1,1,800,274
0,76,1,2,816,272
0,76,1,5,784,278
0,76,1,6,772,350
0,76,1,7,750,374
0,76,1,8,826,408
0,76,1,9,790,526
0,76,1,10,776,616
0,76,1,11,804,412
0,76,1,12,804,532
0,76,1,13,808,628
0,76,1,15,768,212
0,76,1,17,778,222
0,78,1,16,820,220
0,78,1,1,802,278
0,78,1,2,838,278
0,78,1,5,766,278
0,78,1,6,760,360
0,78,1,17,776,220
0,78,1,8,838,400
0,78,1,9,832,494
0,78,1,11,792,406
0,78,1,12,804,536
0,78,1,13,808,624
0,80,1,1,808,282
0,80,1,2,852,282
0,80,1,3,862,346
0,80,1,5,760,280
0,80,1,6,752,358
0,80,1,8,842,402
0,80,1,9,832,524
0,80,1,10,834,620
0,80,1,11,786,402
0,80,1,12,802,534
0,80,1,13,812,632
0,80,1,16,824,222
0,80,1,17,780,224
0,82,1,1,808,280
0,82,1,2,856,280
0,82,1,3,882,350
0,82,1,5,762,280
0,82,1,6,746,354
0,82,1,7,766,380
0,82,1,8,838,402
0,82,1,9,846,526
0,82,1,10,848,636
0,82,1,11,776,404
0,82,1,12,802,534
0,82,1,13,812,628
0,82,1,16,828,220
0,82,1,17,788,224
0,84,1,0,844,222
0,84,1,1,810,282
0,84,1,2,856,280
0,84,1,3,888,356
0,84,1,5,762,284
0,84,1,6,742,346
0,84,1,7,764,378
0,84,1,8,832,408
0,84,1,9,856,530
0,84,1,10,836,636
0,84,1,11,776,406
0,84,1,12,802,534
0,84,1,13,812,626
0,84,1,14,842,214
0,84,1,16,828,218
0,86,1,0,854,224
0,86,1,1,816,278
0,86,1,2,854,276
0,86,1,3,884,352
0,86,1,5,774,280
0,86,1,6,746,344
0,86,1,7,768,374
0,86,1,8,834,408
0,86,1,9,858,534
0,86,1,10,812,632
0,86,1,11,786,404
0,86,1,12,810,530
0,86,1,13,816,622
0,86,1,14,850,214
0,86,1,16,828,216
0,88,1,0,858,224
0,88,1,1,814,280
0,88,1,2,846,274
0,88,1,3,874,346
0,88,1,4,902,334
0,88,1,5,778,286
0,88,1,6,754,348
0,88,1,7,782,366
0,88,1,8,832,408
0,88,1,9,846,540
0,88,1,10,798,642
0,88,1,11,790,406
0,88,1,12,824,532
0,88,1,13,818,628
0,88,1,14,852,214
0,88,1,16,826,218
0,90,1,0,860,226
0,90,1,1,818,278
0,90,1,2,836,276
0,90,1,3,866,348
0,90,1,4,906,330
0,90,1,5,800,282
0,90,1,6,776,350
0,90,1,8,830,414
0,90,1,9,838,546
0,90,1,10,794,650
0,90,1,11,804,412
0,90,1,12,838,544
0,90,1,13,820,628
0,90,1,14,852,216
0,90,1,15,860,218
0,90,1,16,822,222
0,92,1,0,862,222
0,92,1,1,826,276
0,92,1,2,822,276
0,92,1,3,846,350
0,92,1,4,890,322
0,92,1,5,826,274
0,92,1,8,816,416
0,92,1,9,830,538
0,92,1,10,794,648
0,92,1,11,848,414
0,92,1,12,860,530
0,92,1,13,824,626
0,92,1,14,852,212
0,92,1,15,864,214
0,92,1,16,822,220
0,94,1,0,864,214
0,94,1,1,834,274
0,94,1,2,812,270
0,94,1,3,818,346
0,94,1,4,870,318
0,94,1,5,858,276
0,94,1,6,860,344
0,94,1,7,896,352
0,94,1,8,812,410
0,94,1,9,814,534
0,94,1,10,796,640
0,94,1,11,854,404
0,94,1,12,856,530
0,94,1,13,826,624
0,94,1,14,854,204
0,94,1,15,868,204
0,94,1,16,824,212
0,96,1,0,866,208
0,96,1,1,842,270
0,96,1,2,802,266
0,96,1,3,792,342
0,96,1,4,862,330
0,96,1,5,880,274
0,96,1,6,874,334
0,96,1,7,892,342
0,96,1,8,804,398
0,96,1,9,794,530
0,96,1,10,796,642
0,96,1,11,858,400
0,96,1,12,848,536
0,96,1,13,838,636
0,96,1,14,856,198
0,96,1,15,870,200
0,96,1,16,828,208
0,98,1,0,862,216
0,98,1,1,846,278
0,98,1,2,798,276
0,98,1,3,776,346
0,98,1,4,832,352
0,98,1,5,890,280
0,98,1,6,914,324
0,98,1,7,902,346
0,98,1,8,798,404
0,98,1,9,782,534
0,98,1,10,760,644
0,98,1,11,860,408
0,98,1,12,846,544
0,98,1,13,852,636
0,98,1,14,850,206
0,98,1,15,870,208
0,98,1,16,828,216
0,98,1,17,876,214
0,100,1,0,842,230
0,100,1,1,846,290
0,100,1,2,798,288
0,100,1,3,764,336
0,100,1,4,770,350
0,100,1,5,892,294
0,100,1,6,920,354
0,100,1,7,904,362
0,100,1,8,798,416
0,100,1,9,768,536
0,100,1,10,720,634
0,100,1,11,862,424
0,100,1,12,842,550
0,100,1,13,848,636
0,100,1,14,834,220
0,100,1,15,852,220
0,100,1,16,826,226
0,100,1,17,874,226
0,102,1,0,824,236
0,102,1,1,846,294
0,102,1,2,800,290
0,102,1,3,762,344
0,102,1,4,730,334
0,102,1,5,890,298
0,102,1,6,920,364
0,102,1,7,904,362
0,102,1,8,806,422
0,102,1,9,758,536
0,102,1,10,704,618
0,102,1,11,864,432
0,102,1,12,844,554
0,102,1,13,848,632
0,102,1,14,822,228
0,102,1,15,834,226
0,102,1,17,862,232
0,104,1,0,814,230
0,104,1,1,846,282
0,104,1,2,810,280
0,104,1,3,766,326
0,104,1,4,732,306
0,104,1,5,884,286
0,104,1,6,900,334
0,104,1,7,900,344
0,104,1,8,806,406
0,104,1,9,770,516
0,104,1,10,726,598
0,104,1,11,858,414
0,104,1,12,840,546
0,104,1,13,848,628
0,104,1,15,820,220
0,104,1,17,848,222
0,106,1,0,814,216
0,106,1,1,850,264
0,106,1,2,824,260
0,106,1,3,794,310
0,106,1,4,760,284
0,106,1,5,874,266
0,106,1,6,892,316
0,106,1,7,888,322
0,106,1,8,800,388
0,106,1,9,782,500
0,106,1,10,760,590
0,106,1,11,840,394
0,106,1,12,830,524
0,106,1,13,850,622
0,106,1,15,816,206
0,106,1,17,836,206
0,108,1,1,850,252
0,108,1,2,842,250
0,108,1,5,856,252
0,108,1,6,884,314
0,108,1,7,852,314
0,108,1,8,808,374
0,108,1,9,800,500
0,108,1,10,800,586
0,108,1,11,824,378
0,108,1,12,814,504
0,108,1,13,840,606
0,108,1,15,816,192
0,108,1,17,828,194
0,110,1,1,846,250
0,110,1,2,858,248
0,110,1,3,842,306
0,110,1,4,796,314
0,110,1,5,834,248
0,110,1,6,844,308
0,110,1,7,798,314
0,110,1,8,838,372
0,110,1,9,820,494
0,110,1,10,828,590
0,110,1,11,812,370
0,110,1,12,800,502
0,110,1,13,822,610
0,110,1,16,860,196
0,110,1,17,822,194
0,112,1,1,840,264
0,112,1,2,870,268
0,112,1,3,890,326
0,112,1,5,810,260
0,112,1,6,798,316
0,112,1,7,736,332
0,112,1,8,848,384
0,112,1,9,828,502
0,112,1,10,834,598
0,112,1,11,810,378
0,112,1,12,786,508
0,112,1,13,794,614
0,112,1,16,858,208
0,112,1,17,814,204
0,114,1,1,832,278
0,114,1,2,872,280
0,114,1,3,898,340
0,114,1,5,790,276
0,114,1,6,754,334
0,114,1,7,692,354
0,114,1,8,856,402
0,114,1,9,832,506
0,114,1,10,834,604
0,114,1,11,810,400
0,114,1,12,778,512
0,114,1,13,772,614
0,114,1,16,850,218
0,114,1,17,806,212
0,116,1,1,822,282
0,116,1,2,866,280
0,116,1,3,898,346
0,116,1,4,862,346
0,116,1,5,778,282
0,116,1,6,736,342
0,116,1,7,688,370
0,116,1,8,856,404
0,116,1,9,836,508
0,116,1,10,832,606
0,116,1,11,802,400
0,116,1,12,778,510
0,116,1,13,762,608
0,116,1,16,840,224
0,116,1,17,800,218
0,118,1,1,818,278
0,118,1,2,862,276
0,118,1,3,888,342
0,118,1,4,874,360
0,118,1,5,774,280
0,118,1,6,746,332
0,118,1,7,724,372
0,118,1,8,850,398
0,118,1,9,838,510
0,118,1,10,826,610
0,118,1,11,798,394
0,118,1,12,782,504
0,118,1,13,762,590
0,118,1,16,832,224
0,118,1,17,794,222
0,120,1,1,810,272
0,120,1,2,852,270
0,120,1,3,878,338
0,120,1,5,768,276
0,120,1,6,756,334
0,120,1,7,772,362
0,120,1,8,840,392
0,120,1,9,836,506
0,120,1,10,820,604
0,120,1,11,786,390
0,120,1,12,786,498
0,120,1,13,766,588
0,120,1,14,836,214
0,120,1,16,824,218
0,120,1,17,790,216
0,122,1,0,836,220
0,122,1,1,802,268
0,122,1,2,836,264
0,122,1,3,868,332
0,122,1,5,768,270
0,122,1,6,756,326
0,122,1,8,826,392
0,122,1,9,830,506
0,122,1,10,806,604
0,122,1,11,778,386
0,122,1,12,786,496
0,122,1,13,778,582
0,122,1,14,832,212
0,122,1,16,814,216
0,124,1,0,832,220
0,124,1,1,794,266
0,124,1,2,812,268
0,124,1,3,832,322
0,124,1,4,860,340
0,124,1,5,774,264
0,124,1,8,810,390
0,124,1,9,828,504
0,124,1,10,796,600
0,124,1,11,776,384
0,124,1,12,786,496
0,124,1,13,772,580
0,124,1,14,826,212
0,124,1,16,802,218
0,126,1,0,828,220
0,126,1,1,790,270
0,126,1,2,796,272
0,126,1,3,834,336
0,126,1,4,884,338
0,126,1,5,782,268
0,126,1,6,824,318
0,126,1,7,846,318
0,126,1,8,794,394
0,126,1,9,836,498
0,126,1,10,794,590
0,126,1,11,774,392
0,126,1,12,788,494
0,126,1,13,772,580
0,126,1,14,820,212
0,126,1,16,792,220
0,128,1,0,822,220
0,128,1,1,792,272
0,128,1,2,786,272
0,128,1,3,818,340
0,128,1,4,854,314
0,128,1,5,798,270
0,128,1,6,826,330
0,128,1,7,886,336
0,128,1,8,782,396
0,128,1,9,836,494
0,128,1,10,796,588
0,128,1,11,790,394
0,128,1,12,788,492
0,128,1,13,774,582
0,128,1,14,814,212
0,128,1,15,822,212
0,128,1,16,786,220
0,130,1,0,818,218
0,130,1,1,794,272
0,130,1,2,780,274
0,130,1,3,804,342
0,130,1,4,852,320
0,130,1,5,808,268
0,130,1,6,834,328
0,130,1,7,884,342
0,130,1,8,776,394
0,130,1,9,786,490
0,130,1,10,768,582
0,130,1,11,798,392
0,130,1,12,826,490
0,130,1,13,808,582
0,130,1,14,810,210
0,130,1,15,820,210
0,130,1,16,784,218
0,132,1,0,816,216
0,132,1,1,792,272
0,132,1,2,772,276
0,132,1,3,792,346
0,132,1,4,852,340
0,132,1,5,814,266
0,132,1,6,830,326
0,132,1,7,866,344
0,132,1,8,776,396
0,132,1,9,814,490
0,132,1,10,814,590
0,132,1,11,800,390
0,132,1,12,784,492
0,132,1,13,768,582
0,132,1,14,806,210
0,132,1,15,818,208
0,132,1,16,782,218
0,134,1,0,814,218
0,134,1,1,794,274
0,134,1,2,768,278
0,134,1,3,782,350
0,134,1,4,844,366
0,134,1,5,822,268
0,134,1,6,836,332
0,134,1,7,866,360
0,134,1,8,774,396
0,134,1,9,804,496
0,134,1,10,816,590
0,134,1,11,808,390
0,134,1,12,788,492
0,134,1,13,768,584
0,134,1,14,804,210
0,134,1,15,816,210
0,134,1,16,778,218
0,136,1,0,808,222
0,136,1,1,794,278
0,136,1,2,762,286
0,136,1,3,778,352
0,136,1,4,816,398
0,136,1,5,826,270
0,136,1,6,838,332
0,136,1,7,860,364
0,136,1,8,774,396
0,136,1,9,800,500
0,136,1,10,812,600
0,136,1,11,814,394
0,136,1,12,790,500
0,136,1,13,768,584
0,136,1,14,798,214
0,136,1,15,812,214
0,136,1,16,774,222
0,138,1,0,802,224
0,138,1,1,792,280
0,138,1,2,756,290
0,138,1,3,764,360
0,138,1,4,768,422
0,138,1,5,830,270
0,138,1,6,844,334
0,138,1,7,866,364
0,138,1,8,786,400
0,138,1,9,800,508
0,138,1,10,808,604
0,138,1,11,824,394
0,138,1,12,792,506
0,138,1,13,768,586
0,138,1,14,790,214
0,138,1,15,808,214
0,138,1,16,770,222
0,140,1,0,796,222
0,140,1,1,792,280
0,140,1,2,752,292
0,140,1,3,738,358
0,140,1,4,712,422
0,140,1,5,832,270
0,140,1,6,852,332
0,140,1,7,880,360
0,140,1,8,780,400
0,140,1,9,800,506
0,140,1,10,806,602
0,140,1,11,828,394
0,140,1,12,810,498
0,140,1,13,770,578
0,140,1,14,786,214
0,140,1,15,804,214
0,140,1,16,766,222
0,140,1,17,810,220
0,142,1,0,792,220
0,142,1,1,790,278
0,142,1,2,748,290
0,142,1,3,710,348
0,142,1,4,666,400
0,142,1,5,834,266
0,142,1,6,860,326
0,142,1,7,896,350
0,142,1,8,784,400
0,142,1,9,800,506
0,142,1,10,806,604
0,142,1,11,830,394
0,142,1,12,818,498
0,142,1,13,776,568
0,142,1,14,782,212
0,142,1,15,800,212
0,142,1,16,766,220
0,142,1,17,808,218
0,144,1,0,790,216
0,144,1,1,786,276
0,144,1,2,740,290
0,144,1,3,684,334
0,144,1,4,634,370
0,144,1,5,832,264
0,144,1,6,862,318
0,144,1,7,908,336
