,flame,human,point,x,y
0,627,1,8,756,514
0,627,1,9,720,623
0,627,1,11,819,500
0,627,1,12,796,660
0,627,1,13,791,769
0,627,1,14,761,290
0,627,1,15,786,290
0,627,1,16,743,292
0,627,1,17,807,287
0,628,1,0,775,303
0,628,1,1,775,359
0,628,1,2,729,364
0,628,1,5,821,354
0,628,1,6,888,280
0,628,1,7,849,204
0,628,1,8,759,519
0,628,1,9,720,623
0,628,1,11,819,505
0,628,1,12,798,660
0,628,1,13,789,769
0,628,1,14,761,290
0,628,1,15,786,290
0,628,1,16,743,290
0,628,1,17,807,287
0,629,1,0,775,303
0,629,1,1,775,359
0,629,1,2,729,364
0,629,1,5,821,354
0,629,1,6,888,280
0,629,1,7,849,204
0,629,1,8,759,517
0,629,1,11,819,503
0,629,1,12,798,660
0,629,1,13,789,771
0,629,1,14,761,290
0,629,1,15,789,290
0,629,1,16,743,290
0,629,1,17,807,287
0,630,1,0,775,303
0,630,1,1,775,359
0,630,1,2,729,364
0,630,1,5,819,354
0,630,1,6,888,280
0,630,1,7,849,204
0,630,1,8,756,517
0,630,1,9,720,623
0,630,1,11,819,500
0,630,1,12,798,660
0,630,1,13,789,769
0,630,1,14,761,290
0,630,1,15,786,290
0,630,1,16,743,290
0,630,1,17,807,287
0,631,1,0,775,303
0,631,1,1,775,359
0,631,1,2,729,364
0,631,1,5,819,354
0,631,1,6,888,280
0,631,1,7,849,204
0,631,1,8,756,517
0,631,1,9,720,623
0,631,1,11,819,500
0,631,1,12,798,660
0,631,1,13,791,769
0,631,1,14,761,290
0,631,1,15,789,290
0,631,1,16,743,290
0,631,1,17,807,287
0,632,1,0,775,303
0,632,1,1,775,357
0,632,1,2,729,364
0,632,1,5,821,354
0,632,1,6,888,280
0,632,1,7,849,204
0,632,1,8,756,517
0,632,1,11,816,503
0,632,1,12,798,660
0,632,1,13,791,769
0,632,1,14,761,290
0,632,1,15,786,290
0,632,1,16,740,290
0,632,1,17,807,287
0,633,1,0,775,303
0,633,1,1,775,357
0,633,1,2,729,364
0,633,1,5,821,352
0,633,1,6,888,280
0,633,1,7,849,204
0,633,1,8,756,517
0,633,1,11,816,503
0,633,1,12,798,660
0,633,1,13,791,769
0,633,1,14,761,290
0,633,1,15,786,287
0,633,1,16,743,290
0,633,1,17,807,287
0,634,1,0,775,301
0,634,1,1,775,357
0,634,1,2,729,364
0,634,1,5,821,352
0,634,1,6,888,280
0,634,1,7,849,204
0,634,1,8,754,512
0,634,1,9,720,623
0,634,1,11,814,500
0,634,1,12,798,660
0,634,1,13,791,769
0,634,1,14,761,290
0,634,1,15,786,287
0,634,1,16,740,290
0,634,1,17,805,287
0,635,1,0,775,301
0,635,1,1,775,357
0,635,1,2,729,364
0,635,1,5,821,352
0,635,1,6,888,280
0,635,1,7,849,204
0,635,1,8,754,512
0,635,1,9,720,623
0,635,1,11,814,500
0,635,1,12,798,660
0,635,1,13,791,769
0,635,1,14,761,290
0,635,1,15,786,287
0,635,1,16,740,290
0,635,1,17,805,287
0,636,1,0,775,303
0,636,1,1,775,357
0,636,1,2,729,364
0,636,1,5,821,354
0,636,1,6,888,280
0,636,1,7,849,204
0,636,1,8,750,505
0,636,1,9,720,621
0,636,1,11,814,493
0,636,1,12,798,658
0,636,1,13,791,769
0,636,1,14,761,290
0,636,1,15,786,290
0,636,1,16,743,290
0,636,1,17,807,287
0,637,1,0,775,303
0,637,1,1,775,359
0,637,1,2,729,364
0,637,1,5,821,354
0,637,1,6,888,280
0,637,1,7,849,204
0,637,1,8,752,507
0,637,1,9,717,623
0,637,1,11,814,496
0,637,1,12,798,658
0,637,1,13,791,769
0,637,1,14,761,290
0,637,1,15,786,287
0,637,1,16,743,290
0,637,1,17,807,287
0,638,1,0,775,303
0,638,1,1,775,359
0,638,1,2,729,364
0,638,1,5,819,354
0,638,1,6,888,280
0,638,1,7,849,204
0,638,1,8,754,510
0,638,1,11,814,496
0,638,1,12,798,658
0,638,1,13,791,769
0,638,1,14,761,290
0,638,1,15,786,287
0,638,1,16,743,290
0,638,1,17,807,287
0,639,1,0,775,303
0,639,1,1,775,359
0,639,1,2,729,364
0,639,1,5,819,354
0,639,1,6,888,280
0,639,1,7,849,206
0,639,1,8,754,510
0,639,1,11,814,496
0,639,1,12,798,658
0,639,1,13,791,769
0,639,1,14,761,290
0,639,1,15,789,287
0,639,1,16,743,290
0,639,1,17,807,287
0,640,1,0,775,301
0,640,1,1,775,357
0,640,1,2,729,361
0,640,1,5,821,352
0,640,1,6,888,280
0,640,1,7,849,204
0,640,1,8,756,517
0,640,1,9,720,623
0,640,1,11,816,503
0,640,1,12,798,660
0,640,1,13,791,769
0,640,1,14,761,290
0,640,1,15,786,287
0,640,1,16,743,292
0,640,1,17,805,287
0,641,1,0,775,301
0,641,1,1,775,357
0,641,1,2,729,361
0,641,1,5,821,352
0,641,1,6,888,280
0,641,1,7,849,206
0,641,1,8,759,517
0,641,1,9,720,621
0,641,1,11,816,503
0,641,1,12,798,663
0,641,1,13,791,769
0,641,1,14,761,290
0,641,1,15,786,287
0,641,1,16,743,292
0,641,1,17,807,287
0,642,1,0,775,301
0,642,1,1,775,357
0,642,1,2,729,364
0,642,1,5,821,352
0,642,1,6,888,280
0,642,1,7,846,204
0,642,1,8,761,517
0,642,1,9,715,628
0,642,1,11,819,500
0,642,1,12,798,660
0,642,1,13,791,767
0,642,1,14,761,290
0,642,1,15,786,287
0,642,1,16,743,290
0,642,1,17,807,287
0,643,1,0,775,301
0,643,1,1,775,357
0,643,1,2,729,364
0,643,1,5,821,352
0,643,1,6,888,280
0,643,1,7,849,206
0,643,1,8,759,517
0,643,1,9,715,628
0,643,1,11,816,500
0,643,1,12,798,660
0,643,1,13,791,767
0,643,1,14,761,290
0,643,1,15,786,287
0,643,1,16,743,290
0,643,1,17,807,287
0,644,1,0,775,301
0,644,1,1,775,359
0,644,1,2,729,364
0,644,1,5,819,354
0,644,1,6,888,280
0,644,1,7,846,204
0,644,1,8,756,519
0,644,1,9,720,623
0,644,1,11,816,500
0,644,1,12,798,660
0,644,1,13,791,769
0,644,1,14,761,290
0,644,1,15,786,287
0,644,1,16,743,292
0,644,1,17,807,287
0,645,1,0,775,301
0,645,1,1,775,359
0,645,1,2,729,364
0,645,1,5,819,354
0,645,1,6,888,280
0,645,1,7,846,204
0,645,1,8,756,519
0,645,1,11,816,503
0,645,1,12,798,660
0,645,1,13,791,769
0,645,1,14,761,290
0,645,1,15,786,287
0,645,1,16,743,292
0,645,1,17,807,287
0,646,1,0,775,301
0,646,1,1,775,359
0,646,1,2,729,366
0,646,1,5,821,352
0,646,1,6,888,280
0,646,1,7,849,204
0,646,1,8,756,507
0,646,1,11,814,493
0,646,1,12,807,602
0,646,1,14,761,290
0,646,1,15,786,287
0,646,1,16,743,292
0,646,1,17,807,287
0,647,1,0,775,303
0,647,1,1,775,359
0,647,1,2,729,364
0,647,1,5,821,352
0,647,1,6,888,280
0,647,1,7,849,204
0,647,1,8,754,505
0,647,1,11,814,493
0,647,1,12,807,602
0,647,1,14,761,290
0,647,1,15,786,287
0,647,1,16,743,290
0,647,1,17,807,287
0,648,1,0,775,301
0,648,1,1,775,359
0,648,1,2,729,364
0,648,1,5,819,354
0,648,1,6,888,280
0,648,1,7,849,206
0,648,1,8,754,510
0,648,1,9,720,623
0,648,1,11,814,498
0,648,1,12,807,602
0,648,1,14,761,290
0,648,1,15,789,287
0,648,1,16,743,292
0,648,1,17,807,287
0,649,1,0,775,301
0,649,1,1,775,359
0,649,1,2,729,364
0,649,1,5,819,354
0,649,1,6,888,280
0,649,1,7,849,206
0,649,1,8,754,510
0,649,1,9,720,623
0,649,1,11,814,498
0,649,1,12,807,602
0,649,1,14,761,290
0,649,1,15,789,287
0,649,1,16,743,290
0,649,1,17,807,287
0,650,1,0,775,301
0,650,1,1,775,357
0,650,1,2,731,364
0,650,1,5,821,352
0,650,1,6,888,280
0,650,1,7,849,206
0,650,1,8,754,507
0,650,1,9,722,621
0,650,1,11,816,496
0,650,1,12,798,658
0,650,1,13,793,769
0,650,1,14,761,290
0,650,1,15,789,287
0,650,1,16,743,290
0,650,1,17,807,287
0,651,1,0,775,301
0,651,1,1,775,357
0,651,1,2,731,364
0,651,1,5,821,352
0,651,1,6,888,280
0,651,1,7,849,206
0,651,1,8,754,507
0,651,1,9,722,621
0,651,1,11,814,496
0,651,1,12,807,600
0,651,1,14,761,290
0,651,1,15,789,287
0,651,1,16,743,290
0,651,1,17,807,287
0,652,1,0,777,301
0,652,1,1,777,359
0,652,1,2,731,364
0,652,1,5,823,352
0,652,1,6,888,280
0,652,1,7,849,204
0,652,1,8,756,510
0,652,1,11,816,500
0,652,1,12,800,658
0,652,1,13,793,769
0,652,1,14,763,290
0,652,1,15,789,287
0,652,1,16,743,292
0,652,1,17,807,287
0,653,1,0,777,301
0,653,1,1,777,359
0,653,1,2,731,364
0,653,1,5,823,352
0,653,1,6,888,280
0,653,1,7,849,204
0,653,1,8,756,510
0,653,1,11,816,498
0,653,1,12,800,658
0,653,1,13,793,769
0,653,1,14,763,290
0,653,1,15,789,287
0,653,1,16,743,290
0,653,1,17,807,287
0,654,1,0,777,301
0,654,1,1,777,359
0,654,1,2,731,364
0,654,1,5,821,354
0,654,1,6,890,280
0,654,1,7,849,204
0,654,1,8,759,505
0,654,1,11,816,498
0,654,1,12,800,658
0,654,1,13,793,769
0,654,1,14,763,290
0,654,1,15,789,287
0,654,1,16,743,292
0,654,1,17,807,287
0,655,1,0,777,301
0,655,1,1,777,359
0,655,1,2,731,364
0,655,1,5,821,354
0,655,1,6,890,280
0,655,1,7,849,204
0,655,1,8,759,507
0,655,1,11,819,498
0,655,1,12,800,658
0,655,1,13,793,769
0,655,1,14,763,290
0,655,1,15,789,287
0,655,1,16,743,292
0,655,1,17,807,287
0,656,1,0,777,301
0,656,1,1,777,359
0,656,1,2,731,364
0,656,1,5,821,354
0,656,1,6,888,280
0,656,1,7,849,204
0,656,1,8,756,503
0,656,1,11,816,493
0,656,1,12,800,660
0,656,1,13,793,769
0,656,1,14,763,290
0,656,1,15,789,287
0,656,1,16,743,292
0,656,1,17,807,287
0,657,1,0,777,301
0,657,1,1,777,359
0,657,1,2,731,364
0,657,1,5,821,354
0,657,1,6,888,280
0,657,1,7,849,204
0,657,1,8,756,505
0,657,1,11,816,496
0,657,1,12,800,660
0,657,1,13,793,769
0,657,1,14,763,290
0,657,1,15,789,287
0,657,1,16,743,292
0,657,1,17,807,287
0,658,1,0,775,303
0,658,1,1,777,357
0,658,1,2,731,364
0,658,1,5,821,354
0,658,1,6,888,280
0,658,1,7,849,206
0,658,1,8,754,500
0,658,1,11,814,493
0,658,1,12,800,660
0,658,1,13,793,769
0,658,1,14,763,290
0,658,1,15,789,287
0,658,1,16,743,292
0,658,1,17,807,287
0,659,1,0,775,303
0,659,1,1,777,359
0,659,1,2,731,364
0,659,1,5,821,354
0,659,1,6,888,280
0,659,1,7,849,206
0,659,1,8,754,500
0,659,1,11,814,493
0,659,1,12,800,660
0,659,1,13,793,769
0,659,1,14,763,290
0,659,1,15,789,287
0,659,1,16,743,292
0,659,1,17,807,287
0,660,1,0,777,303
0,660,1,1,775,359
0,660,1,2,731,366
0,660,1,5,821,354
0,660,1,6,890,280
0,660,1,7,849,206
0,660,1,8,759,510
0,660,1,11,819,496
0,660,1,12,800,660
0,660,1,13,793,771
0,660,1,14,763,290
0,660,1,15,789,287
0,660,1,16,743,292
0,660,1,17,807,287
0,661,1,0,777,303
0,661,1,1,775,359
0,661,1,2,731,366
0,661,1,5,821,354
0,661,1,6,890,280
0,661,1,7,849,206
0,661,1,8,759,510
0,661,1,11,819,496
0,661,1,12,800,660
0,661,1,13,793,771
0,661,1,14,763,290
0,661,1,15,789,287
0,661,1,16,743,292
0,661,1,17,807,287
0,662,1,0,777,303
0,662,1,1,777,359
0,662,1,2,733,364
0,662,1,5,821,354
0,662,1,6,888,280
0,662,1,7,849,206
0,662,1,8,754,505
0,662,1,11,819,496
0,662,1,12,800,660
0,662,1,13,793,771
0,662,1,14,763,290
0,662,1,15,789,290
0,662,1,16,743,292
0,662,1,17,807,287
0,663,1,0,777,303
0,663,1,1,777,359
0,663,1,2,733,364
0,663,1,5,821,354
0,663,1,6,888,280
0,663,1,7,849,206
0,663,1,8,759,510
0,663,1,11,819,498
0,663,1,12,800,660
0,663,1,13,793,771
0,663,1,14,763,290
0,663,1,15,789,290
0,663,1,16,743,292
0,663,1,17,807,287
0,664,1,0,775,303
0,664,1,1,777,359
0,664,1,2,731,364
0,664,1,5,821,354
0,664,1,6,888,280
0,664,1,7,849,206
0,664,1,8,759,514
0,664,1,9,724,621
0,664,1,11,819,498
0,664,1,12,800,658
0,664,1,13,793,769
0,664,1,14,761,290
0,664,1,15,789,287
0,664,1,16,743,292
0,664,1,17,807,287
0,665,1,0,775,303
0,665,1,1,777,359
0,665,1,2,731,364
0,665,1,5,821,354
0,665,1,6,888,280
0,665,1,7,849,206
0,665,1,8,759,512
0,665,1,9,724,621
0,665,1,11,819,498
0,665,1,12,800,658
0,665,1,13,793,769
0,665,1,14,761,290
0,665,1,15,789,287
0,665,1,16,743,292
0,665,1,17,807,287
0,666,1,0,777,301
0,666,1,1,777,359
0,666,1,2,731,364
0,666,1,5,821,354
0,666,1,6,888,280
0,666,1,7,849,206
0,666,1,8,756,507
0,666,1,11,819,498
0,666,1,12,800,658
0,666,1,13,793,769
0,666,1,14,763,290
0,666,1,15,789,287
0,666,1,16,743,292
0,666,1,17,807,287
0,667,1,0,777,303
0,667,1,1,777,359
0,667,1,2,731,364
0,667,1,5,821,354
0,667,1,6,888,280
0,667,1,7,849,206
0,667,1,8,756,505
0,667,1,11,819,496
0,667,1,12,800,658
0,667,1,13,793,769
0,667,1,14,763,290
0,667,1,15,789,287
0,667,1,16,743,292
0,667,1,17,807,287
0,668,1,0,777,303
0,668,1,1,777,357
0,668,1,2,733,364
0,668,1,5,823,354
0,668,1,6,888,280
0,668,1,7,849,206
0,668,1,8,754,503
0,668,1,11,816,496
0,668,1,12,800,658
0,668,1,13,793,769
0,668,1,14,763,290
0,668,1,15,789,287
0,668,1,16,743,292
0,668,1,17,807,287
0,669,1,0,777,303
0,669,1,1,777,357
0,669,1,2,733,364
0,669,1,5,823,354
0,669,1,6,888,280
0,669,1,7,849,206
0,669,1,8,756,505
0,669,1,11,819,496
0,669,1,12,800,658
0,669,1,13,793,769
0,669,1,14,763,290
0,669,1,15,789,287
0,669,1,16,743,292
0,669,1,17,807,287
0,670,1,0,777,303
0,670,1,1,777,359
0,670,1,2,733,364
0,670,1,5,823,354
0,670,1,6,888,280
0,670,1,7,849,206
0,670,1,8,763,514
0,670,1,9,724,623
0,670,1,11,821,503
0,670,1,12,800,656
0,670,1,13,793,769
0,670,1,14,763,290
0,670,1,15,789,287
0,670,1,16,743,292
0,670,1,17,807,287
0,671,1,0,777,303
0,671,1,1,777,359
0,671,1,2,733,364
0,671,1,5,823,354
0,671,1,6,888,280
0,671,1,7,849,206
0,671,1,8,761,512
0,671,1,9,724,621
0,671,1,11,821,500
0,671,1,12,800,656
0,671,1,13,793,769
0,671,1,14,763,290
0,671,1,15,789,287
0,671,1,16,743,292
0,671,1,17,807,287
0,672,1,0,775,303
0,672,1,1,777,359
0,672,1,2,733,364
0,672,1,5,821,354
0,672,1,6,888,280
0,672,1,7,849,206
0,672,1,8,759,505
0,672,1,9,724,621
0,672,1,11,819,498
0,672,1,12,800,656
0,672,1,13,793,769
0,672,1,14,761,290
0,672,1,15,789,287
0,672,1,16,743,292
0,672,1,17,807,287
0,673,1,0,775,303
0,673,1,1,777,359
0,673,1,2,733,364
0,673,1,5,821,354
0,673,1,6,888,280
0,673,1,7,849,206
0,673,1,8,759,505
0,673,1,9,724,621
0,673,1,11,819,496
0,673,1,12,800,656
0,673,1,13,793,769
0,673,1,14,761,290
0,673,1,15,789,287
0,673,1,16,743,292
0,673,1,17,807,287
0,674,1,0,775,301
0,674,1,1,777,359
0,674,1,2,731,364
0,674,1,5,821,354
0,674,1,6,888,280
0,674,1,7,849,206
0,674,1,8,761,510
0,674,1,9,724,621
0,674,1,11,819,500
0,674,1,12,800,658
0,674,1,13,793,769
0,674,1,14,761,290
0,674,1,15,789,287
0,674,1,16,743,292
0,674,1,17,807,287
0,675,1,0,775,301
0,675,1,1,777,359
0,675,1,2,731,364
0,675,1,5,823,354
0,675,1,6,888,280
0,675,1,7,849,206
0,675,1,8,763,512
0,675,1,11,821,500
0,675,1,12,800,658
0,675,1,13,793,769
0,675,1,14,761,290
0,675,1,15,789,287
0,675,1,16,743,292
0,675,1,17,807,287
0,676,1,0,775,301
0,676,1,1,777,359
0,676,1,2,731,364
0,676,1,5,823,354
0,676,1,6,888,280
0,676,1,7,849,206
0,676,1,8,761,512
0,676,1,9,724,621
0,676,1,11,821,500
0,676,1,12,800,660
0,676,1,13,796,769
0,676,1,14,761,290
0,676,1,15,789,287
0,676,1,16,743,292
0,676,1,17,807,285
0,677,1,0,775,301
0,677,1,1,777,359
0,677,1,2,731,364
0,677,1,5,823,354
0,677,1,6,888,280
0,677,1,7,849,206
0,677,1,8,763,514
0,677,1,9,724,621
0,677,1,11,821,503
0,677,1,12,800,660
0,677,1,13,796,769
0,677,1,14,761,290
0,677,1,15,789,287
0,677,1,16,743,292
0,677,1,17,807,285
0,678,1,0,775,301
0,678,1,1,777,359
0,678,1,2,731,364
0,678,1,5,823,352
0,678,1,6,888,280
0,678,1,7,849,206
0,678,1,8,763,510
0,678,1,11,821,498
0,678,1,12,800,658
0,678,1,13,796,769
0,678,1,14,761,290
0,678,1,15,789,287
0,678,1,16,743,292
0,678,1,17,807,285
0,679,1,0,775,301
0,679,1,1,777,359
0,679,1,2,731,364
0,679,1,5,823,352
0,679,1,6,888,280
0,679,1,7,849,206
0,679,1,8,763,512
0,679,1,11,821,498
0,679,1,12,800,658
0,679,1,13,796,769
0,679,1,14,761,290
0,679,1,15,789,287
0,679,1,16,743,292
0,679,1,17,807,285
0,680,1,0,775,303
0,680,1,1,777,359
0,680,1,2,733,364
0,680,1,5,821,354
0,680,1,6,888,280
0,680,1,7,849,206
0,680,1,8,761,507
0,680,1,11,821,498
0,680,1,12,800,658
0,680,1,13,796,767
0,680,1,14,761,290
0,680,1,15,789,287
0,680,1,16,743,292
0,680,1,17,807,287
0,681,1,0,775,303
0,681,1,1,777,359
0,681,1,2,733,364
0,681,1,5,821,354
0,681,1,6,888,280
0,681,1,7,849,206
0,681,1,8,761,507
0,681,1,11,821,498
0,681,1,12,800,660
0,681,1,13,796,767
0,681,1,14,761,290
0,681,1,15,789,287
0,681,1,16,743,292
0,681,1,17,807,287
0,682,1,0,775,303
0,682,1,1,777,359
0,682,1,2,733,364
0,682,1,5,821,354
0,682,1,6,888,280
0,682,1,7,846,206
0,682,1,8,759,507
0,682,1,11,819,498
0,682,1,12,800,658
0,682,1,13,796,769
0,682,1,14,761,290
0,682,1,15,786,287
0,682,1,16,743,294
0,682,1,17,807,287
0,683,1,0,775,303
0,683,1,1,777,359
0,683,1,2,733,364
0,683,1,5,821,354
0,683,1,6,888,280
0,683,1,7,849,206
0,683,1,8,759,507
0,683,1,11,821,498
0,683,1,12,800,658
0,683,1,13,796,769
0,683,1,14,761,290
0,683,1,15,786,287
0,683,1,16,743,294
0,683,1,17,807,287
0,684,1,0,775,303
0,684,1,1,777,359
0,684,1,2,733,366
0,684,1,5,821,354
0,684,1,6,888,280
0,684,1,7,849,206
0,684,1,8,763,510
0,684,1,9,724,621
0,684,1,11,821,498
0,684,1,12,800,658
0,684,1,13,796,769
0,684,1,14,761,290
0,684,1,15,789,287
0,684,1,16,743,294
0,684,1,17,807,287
0,685,1,0,775,303
0,685,1,1,777,359
0,685,1,2,733,366
0,685,1,5,821,354
0,685,1,6,888,280
0,685,1,7,849,206
0,685,1,8,763,512
0,685,1,9,724,621
0,685,1,11,821,498
0,685,1,12,800,658
0,685,1,13,796,769
0,685,1,14,761,290
0,685,1,15,789,287
0,685,1,16,743,294
0,685,1,17,807,287
0,686,1,0,775,303
0,686,1,1,777,359
0,686,1,2,733,364
0,686,1,5,821,354
0,686,1,6,888,283
0,686,1,7,846,206
0,686,1,8,763,510
0,686,1,11,821,500
0,686,1,12,800,658
0,686,1,13,796,769
0,686,1,14,761,290
0,686,1,15,789,290
0,686,1,16,743,294
0,686,1,17,807,287
0,687,1,0,775,303
0,687,1,1,777,359
0,687,1,2,733,364
0,687,1,5,821,354
0,687,1,6,888,283
0,687,1,7,846,206
0,687,1,8,763,512
0,687,1,11,821,500
0,687,1,12,800,658
0,687,1,13,796,769
0,687,1,14,761,290
0,687,1,15,789,287
0,687,1,16,743,294
0,687,1,17,807,287
0,688,1,0,775,303
0,688,1,1,777,359
0,688,1,2,733,366
0,688,1,5,823,354
0,688,1,6,888,280
0,688,1,7,846,206
0,688,1,8,761,512
0,688,1,11,819,498
0,688,1,12,800,658
0,688,1,13,796,769
0,688,1,14,761,292
0,688,1,15,789,290
0,688,1,16,743,294
0,688,1,17,807,287
0,689,1,0,775,303
0,689,1,1,777,359
0,689,1,2,733,366
0,689,1,5,823,354
0,689,1,6,888,283
0,689,1,7,846,206
0,689,1,8,761,512
0,689,1,11,819,498
0,689,1,12,800,658
0,689,1,13,796,769
0,689,1,14,761,292
0,689,1,15,789,290
0,689,1,16,743,294
0,689,1,17,807,287
0,690,1,0,775,303
0,690,1,1,777,359
0,690,1,2,733,366
0,690,1,5,821,354
0,690,1,6,888,283
0,690,1,7,849,206
0,690,1,8,756,507
0,690,1,9,724,623
0,690,1,11,819,498
0,690,1,12,800,658
0,690,1,13,796,767
0,690,1,14,761,292
0,690,1,15,789,290
0,690,1,16,743,294
0,690,1,17,807,290
0,691,1,0,775,303
0,691,1,1,777,359
0,691,1,2,733,366
0,691,1,5,821,354
0,691,1,6,888,283
0,691,1,7,849,206
0,691,1,8,756,507
0,691,1,9,724,623
0,691,1,11,819,498
0,691,1,12,800,658
0,691,1,13,796,767
0,691,1,14,761,292
0,691,1,15,789,290
0,691,1,16,743,294
0,691,1,17,807,290
0,692,1,0,775,303
0,692,1,1,777,359
0,692,1,2,733,366
0,692,1,5,821,354
0,692,1,6,888,283
0,692,1,7,849,206
0,692,1,8,761,512
0,692,1,9,722,626
0,692,1,11,821,500
0,692,1,12,800,658
0,692,1,13,796,767
0,692,1,14,761,292
0,692,1,15,789,290
0,692,1,16,743,294
0,692,1,17,807,290
0,693,1,0,775,303
0,693,1,1,777,359
0,693,1,2,733,366
0,693,1,5,821,354
0,693,1,6,888,283
0,693,1,7,849,206
0,693,1,8,761,507
0,693,1,9,724,623
0,693,1,11,821,498
0,693,1,12,800,660
0,693,1,13,796,767
0,693,1,14,761,292
0,693,1,15,789,290
0,693,1,16,743,294
0,693,1,17,807,290
0,694,1,0,775,303
0,694,1,1,777,361
0,694,1,2,733,366
0,694,1,5,821,357
0,694,1,6,888,283
0,694,1,7,849,206
0,694,1,8,756,503
0,694,1,9,724,623
0,694,1,11,816,496
0,694,1,12,809,602
0,694,1,14,761,292
0,694,1,15,789,290
0,694,1,16,743,294
0,694,1,17,807,290
0,695,1,0,775,303
0,695,1,1,777,361
0,695,1,2,733,366
0,695,1,5,821,357
0,695,1,6,888,283
0,695,1,7,849,206
0,695,1,8,756,503
0,695,1,9,724,623
0,695,1,11,816,496
0,695,1,12,809,602
0,695,1,14,761,292
0,695,1,15,789,290
0,695,1,16,743,294
0,695,1,17,807,290
0,696,1,0,775,303
0,696,1,1,780,359
0,696,1,2,733,366
0,696,1,5,823,354
0,696,1,6,888,283
0,696,1,7,846,206
0,696,1,8,759,510
0,696,1,9,722,626
0,696,1,11,821,500
0,696,1,12,800,658
0,696,1,13,796,769
0,696,1,14,761,292
0,696,1,15,789,290
0,696,1,16,745,294
0,696,1,17,807,290
0,697,1,0,775,303
0,697,1,1,777,359
0,697,1,2,733,366
0,697,1,5,823,354
0,697,1,6,888,283
0,697,1,7,846,206
0,697,1,8,759,510
0,697,1,9,722,626
0,697,1,11,821,500
0,697,1,12,800,658
0,697,1,13,796,769
0,697,1,14,761,292
0,697,1,15,789,290
0,697,1,16,745,294
0,697,1,17,807,290
0,698,1,0,775,306
0,698,1,1,780,359
0,698,1,2,736,364
0,698,1,5,823,354
0,698,1,6,888,283
0,698,1,7,849,206
0,698,1,8,761,517
0,698,1,9,724,623
0,698,1,11,823,507
0,698,1,12,800,660
0,698,1,13,796,771
0,698,1,14,761,292
0,698,1,15,789,290
0,698,1,16,743,294
0,698,1,17,807,290
0,699,1,0,775,306
0,699,1,1,777,359
0,699,1,2,736,364
0,699,1,5,821,354
0,699,1,6,888,283
0,699,1,7,849,206
0,699,1,8,761,517
0,699,1,9,724,623
0,699,1,11,823,507
0,699,1,12,800,660
0,699,1,13,796,771
0,699,1,14,761,292
0,699,1,15,789,290
0,699,1,16,743,294
0,699,1,17,807,290
0,700,1,0,775,306
0,700,1,1,780,359
0,700,1,2,736,364
0,700,1,5,821,357
0,700,1,6,888,283
0,700,1,7,849,206
0,700,1,8,754,505
0,700,1,11,819,496
0,700,1,12,803,660
0,700,1,13,796,771
0,700,1,14,761,292
0,700,1,15,789,290
0,700,1,16,743,294
0,700,1,17,807,290
0,701,1,0,775,306
0,701,1,1,780,359
0,701,1,2,736,364
0,701,1,5,821,354
0,701,1,6,888,283
0,701,1,7,849,206
0,701,1,8,756,507
0,701,1,11,819,498
0,701,1,12,803,660
0,701,1,13,796,771
0,701,1,14,761,292
0,701,1,15,789,290
0,701,1,16,743,294
0,701,1,17,807,290
0,702,1,0,777,306
0,702,1,1,780,361
0,702,1,2,736,366
0,702,1,5,821,357
0,702,1,6,888,283
0,702,1,7,849,206
0,702,1,8,759,512
0,702,1,9,726,623
0,702,1,11,821,505
0,702,1,12,803,660
0,702,1,13,796,771
0,702,1,14,761,294
0,702,1,15,789,292
0,702,1,16,743,294
0,702,1,17,807,290
0,703,1,0,775,306
0,703,1,1,780,361
0,703,1,2,736,366
0,703,1,5,821,357
0,703,1,6,888,283
0,703,1,7,849,206
0,703,1,8,761,517
0,703,1,9,726,623
0,703,1,11,821,507
0,703,1,12,803,660
0,703,1,13,796,771
0,703,1,14,761,294
0,703,1,15,789,292
0,703,1,16,743,294
0,703,1,17,807,290
0,704,1,0,777,306
0,704,1,1,780,359
0,704,1,2,738,364
0,704,1,5,823,354
0,704,1,6,890,283
0,704,1,7,849,209
0,704,1,8,759,510
0,704,1,9,722,628
0,704,1,11,819,503
0,704,1,12,803,660
0,704,1,13,798,771
0,704,1,14,763,294
0,704,1,15,789,292
0,704,1,16,745,294
0,704,1,17,809,290
0,705,1,0,777,306
0,705,1,1,780,359
0,705,1,2,738,366
0,705,1,5,823,354
0,705,1,6,890,283
0,705,1,7,849,209
0,705,1,8,759,510
0,705,1,9,722,628
0,705,1,11,821,503
0,705,1,12,803,660
0,705,1,13,798,771
0,705,1,14,763,294
0,705,1,15,791,292
0,705,1,16,745,294
0,705,1,17,809,290
0,706,1,0,777,306
0,706,1,1,780,361
0,706,1,2,738,364
0,706,1,5,821,357
0,706,1,6,890,283
0,706,1,7,849,209
0,706,1,8,759,512
0,706,1,9,720,630
0,706,1,11,819,505
0,706,1,12,803,660
0,706,1,13,798,771
0,706,1,14,763,294
0,706,1,15,791,292
0,706,1,16,745,294
0,706,1,17,809,290
0,707,1,0,777,306
0,707,1,1,780,359
0,707,1,2,738,364
0,707,1,5,823,357
0,707,1,6,890,283
0,707,1,7,849,209
0,707,1,8,759,510
0,707,1,9,720,630
0,707,1,11,819,503
0,707,1,12,803,660
0,707,1,13,798,771
0,707,1,14,763,294
0,707,1,15,791,292
0,707,1,16,745,294
0,707,1,17,809,290
