,flame,human,point,x,y
0,326,1,13,812,690
0,326,1,15,654,164
0,326,1,17,682,168
0,328,1,0,642,174
0,328,1,1,700,248
0,328,1,2,696,244
0,328,1,3,672,282
0,328,1,4,620,280
0,328,1,5,702,252
0,328,1,6,726,346
0,328,1,7,746,438
0,328,1,8,694,428
0,328,1,9,700,568
0,328,1,10,714,676
0,328,1,11,712,430
0,328,1,12,706,572
0,328,1,13,790,678
0,328,1,15,650,164
0,328,1,17,678,172
0,330,1,0,636,174
0,330,1,1,694,252
0,330,1,2,682,250
0,330,1,3,658,292
0,330,1,4,602,314
0,330,1,5,704,254
0,330,1,6,732,346
0,330,1,7,762,436
0,330,1,8,696,430
0,330,1,9,722,558
0,330,1,10,712,680
0,330,1,11,718,432
0,330,1,12,682,572
0,330,1,13,760,670
0,330,1,15,644,164
0,330,1,17,674,174
0,332,1,0,630,172
0,332,1,1,688,246
0,332,1,2,670,244
0,332,1,3,648,302
0,332,1,4,598,342
0,332,1,5,706,250
0,332,1,6,730,342
0,332,1,7,764,430
0,332,1,8,686,420
0,332,1,9,714,558
0,332,1,10,708,682
0,332,1,11,718,420
0,332,1,12,662,566
0,332,1,13,718,680
0,332,1,15,638,162
0,332,1,17,668,172
0,334,1,0,622,172
0,334,1,1,678,246
0,334,1,2,654,246
0,334,1,3,636,316
0,334,1,4,598,368
0,334,1,5,702,246
0,334,1,6,728,340
0,334,1,7,760,424
0,334,1,8,674,418
0,334,1,9,648,500
0,334,1,11,712,418
0,334,1,12,656,576
0,334,1,13,672,690
0,334,1,15,632,162
0,334,1,17,662,172
0,336,1,0,614,172
0,336,1,1,670,248
0,336,1,2,644,248
0,336,1,3,628,326
0,336,1,4,600,378
0,336,1,5,694,246
0,336,1,6,722,340
0,336,1,7,752,424
0,336,1,8,668,424
0,336,1,9,648,512
0,336,1,11,706,422
0,336,1,12,648,588
0,336,1,13,618,690
0,336,1,15,624,162
0,336,1,17,654,174
0,338,1,0,606,174
0,338,1,1,660,250
0,338,1,2,634,252
0,338,1,3,620,328
0,338,1,4,602,374
0,338,1,5,686,248
0,338,1,6,714,338
0,338,1,7,738,424
0,338,1,8,656,426
0,338,1,9,650,540
0,338,1,11,700,420
0,338,1,12,686,544
0,338,1,15,616,164
0,338,1,17,646,176
0,340,1,0,598,176
0,340,1,1,650,250
0,340,1,2,624,254
0,340,1,3,614,324
0,340,1,4,594,358
0,340,1,5,676,248
0,340,1,6,706,340
0,340,1,7,726,422
0,340,1,8,648,430
0,340,1,9,688,550
0,340,1,10,708,682
0,340,1,11,690,426
0,340,1,12,638,558
0,340,1,13,598,682
0,340,1,15,606,166
0,340,1,17,634,178
0,342,1,0,588,180
0,342,1,1,640,252
0,342,1,2,616,254
0,342,1,3,596,324
0,342,1,4,578,344
0,342,1,5,664,252
0,342,1,6,696,340
0,342,1,7,710,422
0,342,1,8,628,430
0,342,1,9,624,540
0,342,1,10,602,682
0,342,1,11,674,426
0,342,1,12,626,548
0,342,1,13,602,686
0,342,1,15,596,168
0,342,1,17,624,178
0,344,1,0,578,180
0,344,1,1,628,252
0,344,1,2,610,254
0,344,1,3,584,322
0,344,1,4,562,338
0,344,1,5,646,252
0,344,1,6,680,336
0,344,1,7,688,416
0,344,1,8,610,426
0,344,1,9,602,550
0,344,1,10,600,680
0,344,1,11,658,422
0,344,1,12,612,556
0,344,1,13,600,684
0,344,1,15,586,170
0,344,1,17,614,178
0,346,1,0,568,178
0,346,1,1,614,252
0,346,1,2,602,252
0,346,1,3,578,318
0,346,1,4,540,338
0,346,1,5,628,254
0,346,1,6,656,336
0,346,1,7,660,412
0,346,1,8,596,428
0,346,1,9,602,534
0,346,1,11,642,422
0,346,1,12,658,548
0,346,1,13,702,672
0,346,1,15,574,168
0,346,1,17,600,176
0,348,1,0,558,176
0,348,1,1,602,250
0,348,1,2,594,250
0,348,1,3,558,316
0,348,1,4,514,344
0,348,1,5,610,252
0,348,1,6,632,326
0,348,1,7,632,410
0,348,1,8,586,420
0,348,1,9,592,520
0,348,1,10,606,602
0,348,1,11,630,416
0,348,1,12,626,518
0,348,1,13,688,656
0,348,1,15,564,166
0,348,1,17,588,174
0,350,1,0,546,176
0,350,1,1,592,250
0,350,1,2,584,248
0,350,1,3,540,314
0,350,1,4,482,352
0,350,1,5,596,252
0,350,1,6,610,324
0,350,1,7,608,402
0,350,1,8,582,414
0,350,1,11,616,416
0,350,1,12,594,524
0,350,1,13,600,686
0,350,1,15,552,168
0,350,1,17,576,176
0,352,1,0,538,174
0,352,1,1,584,246
0,352,1,2,582,242
0,352,1,3,524,314
0,352,1,4,460,358
0,352,1,5,584,250
0,352,1,6,590,310
0,352,1,7,584,390
0,352,1,8,592,416
0,352,1,9,576,538
0,352,1,10,614,650
0,352,1,11,604,416
0,352,1,12,592,540
0,352,1,13,600,684
0,352,1,15,544,166
0,352,1,17,562,176
0,354,1,0,530,174
0,354,1,1,574,246
0,354,1,2,580,242
0,354,1,3,516,310
0,354,1,4,446,362
0,354,1,5,570,248
0,354,1,6,570,300
0,354,1,7,564,366
0,354,1,8,604,410
0,354,1,9,558,526
0,354,1,10,582,656
0,354,1,11,588,414
0,354,1,12,580,534
0,354,1,13,598,684
0,354,1,15,534,168
0,354,1,17,552,178
0,356,1,0,524,174
0,356,1,1,566,248
0,356,1,2,576,246
0,356,1,3,516,302
0,356,1,4,456,354
0,356,1,5,558,248
0,356,1,6,554,286
0,356,1,7,544,342
0,356,1,8,596,410
0,356,1,9,560,536
0,356,1,10,544,648
0,356,1,11,574,414
0,356,1,12,570,540
0,356,1,13,598,684
0,356,1,15,528,168
0,356,1,17,542,178
0,358,1,1,558,248
0,358,1,2,564,248
0,358,1,3,514,302
0,358,1,4,468,344
0,358,1,5,550,246
0,358,1,6,520,310
0,358,1,7,468,344
0,358,1,8,588,414
0,358,1,9,558,540
0,358,1,10,518,636
0,358,1,11,560,416
0,358,1,12,560,544
0,358,1,13,598,682
0,358,1,15,522,176
0,358,1,17,532,184
0,360,1,1,550,250
0,360,1,2,560,252
0,360,1,3,518,306
0,360,1,4,478,340
0,360,1,5,542,248
0,360,1,6,506,288
0,360,1,7,500,294
0,360,1,8,578,418
0,360,1,9,560,542
0,360,1,10,596,682
0,360,1,11,542,420
0,360,1,12,538,546
0,360,1,13,596,682
0,360,1,16,572,196
0,360,1,17,526,188
0,362,1,1,542,248
0,362,1,2,552,248
0,362,1,3,510,270
0,362,1,4,488,262
0,362,1,5,532,246
0,362,1,6,500,262
0,362,1,7,486,262
0,362,1,8,566,410
0,362,1,9,516,548
0,362,1,10,510,644
0,362,1,11,528,414
0,362,1,12,534,548
0,362,1,13,588,670
0,362,1,16,566,196
0,362,1,17,522,188
0,364,1,1,538,246
0,364,1,2,556,248
0,364,1,3,508,240
0,364,1,4,496,236
0,364,1,5,520,242
0,364,1,6,496,238
0,364,1,7,480,230
0,364,1,8,562,408
0,364,1,9,540,536
0,364,1,11,522,408
0,364,1,12,508,546
0,364,1,13,564,648
0,364,1,16,560,200
0,364,1,17,518,190
0,366,1,1,534,248
0,366,1,2,556,258
0,366,1,5,510,240
0,366,1,6,482,218
0,366,1,7,456,200
0,366,1,8,556,414
0,366,1,9,542,514
0,366,1,10,522,624
0,366,1,11,514,408
0,366,1,12,480,522
0,366,1,13,528,632
0,366,1,16,560,200
0,366,1,17,516,190
0,368,1,1,530,250
0,368,1,2,554,260
0,368,1,5,502,238
0,368,1,6,472,204
0,368,1,7,444,174
0,368,1,8,548,406
0,368,1,9,536,536
0,368,1,10,510,642
0,368,1,11,504,406
0,368,1,12,464,538
0,368,1,13,494,638
0,368,1,16,560,202
0,368,1,17,516,192
0,370,1,1,524,248
0,370,1,2,550,258
0,370,1,3,562,298
0,370,1,4,574,326
0,370,1,5,496,236
0,370,1,6,464,192
0,370,1,7,432,156
0,370,1,8,544,406
0,370,1,9,532,538
0,370,1,10,510,634
0,370,1,11,498,404
0,370,1,12,462,526
0,370,1,13,458,620
0,370,1,16,556,202
0,370,1,17,516,190
0,372,1,1,522,250
0,372,1,2,554,264
0,372,1,3,574,302
0,372,1,4,596,330
0,372,1,5,490,236
0,372,1,6,456,186
0,372,1,7,420,144
0,372,1,8,538,398
0,372,1,9,532,532
0,372,1,10,510,636
0,372,1,11,486,400
0,372,1,12,460,510
0,372,1,13,448,590
0,372,1,16,558,206
0,372,1,17,514,192
0,374,1,1,520,252
0,374,1,2,556,268
0,374,1,3,586,306
0,374,1,4,612,336
0,374,1,5,484,236
0,374,1,6,448,182
0,374,1,7,404,136
0,374,1,8,532,398
0,374,1,9,532,532
0,374,1,10,510,636
0,374,1,11,478,398
0,374,1,12,450,544
0,374,1,13,456,528
0,374,1,16,560,208
0,374,1,17,516,190
0,376,1,1,518,254
0,376,1,2,556,272
0,376,1,3,596,308
0,376,1,4,628,340
0,376,1,5,482,236
0,376,1,6,440,176
0,376,1,7,390,130
0,376,1,8,530,392
0,376,1,9,526,526
0,376,1,10,506,640
0,376,1,11,472,396
0,376,1,12,472,498
0,376,1,13,472,526
0,376,1,16,560,208
0,376,1,17,516,190
0,378,1,1,518,250
0,378,1,2,558,270
0,378,1,3,604,308
0,378,1,4,640,344
0,378,1,5,480,230
0,378,1,6,434,174
0,378,1,7,378,126
0,378,1,8,528,392
0,378,1,9,522,526
0,378,1,10,504,634
0,378,1,11,468,390
0,378,1,12,514,524
0,378,1,13,504,632
0,378,1,16,558,208
0,378,1,17,516,190
0,380,1,1,518,250
0,380,1,2,560,270
0,380,1,3,612,308
0,380,1,4,652,348
0,380,1,5,478,228
0,380,1,6,430,172
0,380,1,7,368,128
0,380,1,8,526,396
0,380,1,9,520,520
0,380,1,10,498,634
0,380,1,11,466,390
0,380,1,12,508,516
0,380,1,13,500,630
0,380,1,16,558,208
0,380,1,17,516,192
0,382,1,1,516,248
0,382,1,2,562,268
0,382,1,3,620,308
0,382,1,4,662,348
0,382,1,5,474,226
0,382,1,6,426,172
0,382,1,7,368,136
0,382,1,8,524,392
0,382,1,9,518,510
0,382,1,10,494,632
0,382,1,11,466,386
0,382,1,12,510,510
0,382,1,13,494,628
0,382,1,16,556,206
0,384,1,1,518,250
0,384,1,2,562,270
0,384,1,3,626,306
0,384,1,4,674,348
0,384,1,5,476,228
0,384,1,6,424,172
0,384,1,7,366,142
0,384,1,8,526,392
0,384,1,9,516,502
0,384,1,10,490,628
0,384,1,11,474,390
0,384,1,12,520,500
0,384,1,13,544,588
0,384,1,16,556,208
0,386,1,0,572,214
0,386,1,1,520,252
0,386,1,2,562,270
0,386,1,3,632,306
0,386,1,4,686,350
0,386,1,5,480,230
0,386,1,6,426,178
0,386,1,7,366,148
0,386,1,8,534,392
0,386,1,9,520,512
0,386,1,10,488,622
0,386,1,11,484,388
0,386,1,12,518,510
0,386,1,13,534,608
0,386,1,14,570,206
0,386,1,16,550,210
0,388,1,0,574,214
0,388,1,1,524,254
0,388,1,2,564,270
0,388,1,3,638,306
0,388,1,4,692,348
0,388,1,5,484,232
0,388,1,6,430,182
0,388,1,7,372,154
0,388,1,8,540,394
0,388,1,9,536,508
0,388,1,10,492,616
0,388,1,11,492,394
0,388,1,12,516,506
0,388,1,13,530,608
0,388,1,14,570,204
0,388,1,16,548,212
0,390,1,0,578,214
0,390,1,1,528,256
0,390,1,2,566,270
0,390,1,3,642,308
0,390,1,4,696,348
0,390,1,5,488,234
0,390,1,6,436,184
0,390,1,8,542,396
0,390,1,9,560,484
0,390,1,10,510,606
0,390,1,11,500,392
0,390,1,12,504,496
0,390,1,13,526,608
0,390,1,14,570,206
0,390,1,16,544,214
0,392,1,0,580,216
0,392,1,1,530,256
0,392,1,2,568,272
0,392,1,3,644,306
0,392,1,4,700,350
0,392,1,5,492,232
0,392,1,6,446,186
0,392,1,8,544,398
0,392,1,9,588,506
0,392,1,10,520,596
0,392,1,11,502,398
0,392,1,12,512,502
0,392,1,13,522,598
0,392,1,14,572,208
0,392,1,16,542,214
0,394,1,0,582,216
0,394,1,1,536,256
0,394,1,2,572,270
0,394,1,3,646,308
0,394,1,4,702,352
0,394,1,5,500,232
0,394,1,6,460,186
0,394,1,8,550,392
0,394,1,9,602,504
0,394,1,10,550,596
0,394,1,11,510,394
0,394,1,12,518,510
0,394,1,13,528,612
0,394,1,14,574,208
0,394,1,16,544,214
0,396,1,0,586,218
0,396,1,1,544,258
0,396,1,2,576,272
0,396,1,3,646,310
0,396,1,4,702,354
0,396,1,5,508,234
0,396,1,6,474,186
0,396,1,7,428,158
0,396,1,8,558,392
0,396,1,9,596,496
0,396,1,10,584,602
0,396,1,11,520,396
0,396,1,12,528,502
0,396,1,13,532,608
0,396,1,14,578,210
0,396,1,16,546,214
0,398,1,0,592,220
0,398,1,1,550,260
0,398,1,2,580,274
0,398,1,3,646,312
0,398,1,4,700,360
0,398,1,5,520,244
0,398,1,6,488,186
0,398,1,7,442,158
0,398,1,8,564,394
0,398,1,9,598,496
0,398,1,10,610,606
0,398,1,11,530,394
0,398,1,12,538,502
0,398,1,13,534,606
0,398,1,14,582,212
0,398,1,15,592,208
0,398,1,16,550,216
0,400,1,0,596,218
0,400,1,1,558,260
0,400,1,2,582,272
0,400,1,3,646,316
0,400,1,4,694,366
0,400,1,5,532,246
0,400,1,6,504,188
0,400,1,7,460,160
0,400,1,8,570,396
0,400,1,9,600,502
0,400,1,10,612,606
0,400,1,11,542,396
0,400,1,12,552,502
0,400,1,13,534,604
0,400,1,14,586,212
0,400,1,15,598,206
0,400,1,16,554,216
0,402,1,0,600,214
0,402,1,1,568,264
0,402,1,2,584,270
0,402,1,3,640,318
0,402,1,4,684,372
0,402,1,5,552,254
0,402,1,6,522,188
0,402,1,8,580,396
0,402,1,9,600,488
0,402,1,10,612,608
0,402,1,11,552,394
0,402,1,12,566,496
0,402,1,13,540,592
0,402,1,14,588,208
0,402,1,15,602,204
0,402,1,16,558,216
0,404,1,0,602,214
0,404,1,1,580,268
0,404,1,2,588,272
0,404,1,3,630,320
0,404,1,4,668,376
0,404,1,5,570,264
0,404,1,8,582,398
0,404,1,9,606,494
0,404,1,10,612,608
0,404,1,11,572,394
0,404,1,12,598,498
0,404,1,13,554,578
0,404,1,14,590,208
0,404,1,15,602,202
0,404,1,16,562,216
0,406,1,0,604,212
0,406,1,1,588,264
0,406,1,2,586,270
0,406,1,3,620,320
0,406,1,4,648,376
0,406,1,5,596,260
0,406,1,8,580,392
0,406,1,9,596,498
0,406,1,10,610,606
0,406,1,11,602,392
0,406,1,12,638,488
0,406,1,13,600,574
0,406,1,14,590,206
0,406,1,15,604,200
0,406,1,16,564,216
0,408,1,0,604,208
0,408,1,1,594,260
0,408,1,2,582,270
0,408,1,3,604,320
0,408,1,4,620,378
0,408,1,5,606,246
0,408,1,8,586,392
0,408,1,9,596,506
0,408,1,10,610,608
0,408,1,11,616,392
0,408,1,12,654,496
0,408,1,13,622,576
0,408,1,14,590,202
0,408,1,15,604,196
0,408,1,16,564,216
0,410,1,0,604,204
0,410,1,1,600,258
0,410,1,2,582,270
0,410,1,3,588,318
0,410,1,4,588,380
0,410,1,5,616,246
0,410,1,8,596,390
0,410,1,9,594,512
0,410,1,10,612,608
0,410,1,11,630,388
0,410,1,12,658,490
0,410,1,13,656,588
0,410,1,14,588,200
0,410,1,15,604,194
0,410,1,16,566,214
0,412,1,0,602,202
0,412,1,1,604,250
0,412,1,2,582,270
0,412,1,3,572,316
0,412,1,4,554,380
0,412,1,5,622,228
0,412,1,6,624,190
0,412,1,7,626,160
0,412,1,8,592,392
0,412,1,9,592,514
0,412,1,10,610,608
0,412,1,11,640,390
0,412,1,12,662,488
0,412,1,13,682,604
0,412,1,14,586,200
0,412,1,15,602,190
0,412,1,16,566,212
0,414,1,0,602,200
0,414,1,1,608,250
0,414,1,2,580,270
0,414,1,3,558,312
0,414,1,4,522,374
0,414,1,5,632,224
0,414,1,6,642,190
0,414,1,7,656,158
0,414,1,8,598,392
0,414,1,9,594,512
0,414,1,10,610,606
0,414,1,11,648,392
0,414,1,12,670,512
0,414,1,13,684,608
0,414,1,14,586,198
0,414,1,15,602,188
0,414,1,16,568,214
0,416,1,0,600,198
0,416,1,1,614,252
0,416,1,2,582,270
0,416,1,3,544,312
0,416,1,4,496,366
0,416,1,5,648,228
0,416,1,6,666,180
0,416,1,7,686,154
0,416,1,8,606,394
0,416,1,9,598,508
0,416,1,10,610,606
0,416,1,11,660,390
0,416,1,12,676,512
0,416,1,13,684,614
0,416,1,14,586,196
0,416,1,15,602,186
0,416,1,16,574,212
0,416,1,17,614,188
0,418,1,0,600,198
0,418,1,1,622,252
0,418,1,2,584,270
0,418,1,3,532,310
0,418,1,4,476,360
0,418,1,5,660,228
0,418,1,6,686,176
0,418,1,7,716,148
0,418,1,8,612,394
0,418,1,9,602,502
0,418,1,10,610,602
0,418,1,11,668,392
0,418,1,12,680,506
0,418,1,13,684,612
0,418,1,14,586,196
0,418,1,15,604,186
0,418,1,16,578,210
0,418,1,17,620,188
0,420,1,0,600,196
0,420,1,1,626,252
0,420,1,2,586,270
0,420,1,3,528,308
0,420,1,4,466,354
0,420,1,5,670,230
0,420,1,6,708,172
0,420,1,7,744,144
0,420,1,8,618,398
0,420,1,9,610,502
0,420,1,10,612,602
0,420,1,11,676,394
0,420,1,12,680,506
0,420,1,13,682,610
0,420,1,14,588,194
0,420,1,15,606,184
0,420,1,16,584,210
0,420,1,17,628,190
0,422,1,0,600,196
0,422,1,1,632,250
0,422,1,2,590,266
0,422,1,3,530,304
0,422,1,4,462,350
0,422,1,5,676,228
0,422,1,6,722,172
0,422,1,7,766,140
0,422,1,8,620,400
0,422,1,9,616,510
0,422,1,10,618,606
0,422,1,11,678,394
0,422,1,12,678,508
0,422,1,13,682,610
0,422,1,14,590,194
0,422,1,15,606,184
0,422,1,16,590,206
0,422,1,17,634,188
0,424,1,0,600,196
0,424,1,1,636,248
0,424,1,2,596,266
0,424,1,3,534,302
0,424,1,4,472,344
0,424,1,5,680,228
0,424,1,6,730,172
0,424,1,7,784,136
0,424,1,8,622,394
0,424,1,9,620,514
0,424,1,10,624,602
0,424,1,11,678,392
0,424,1,12,674,500
0,424,1,13,682,604
0,424,1,14,592,192
0,424,1,15,608,184
0,424,1,17,638,188
0,426,1,0,600,196
0,426,1,1,640,248
0,426,1,2,600,264
0,426,1,3,544,300
0,426,1,4,492,336
0,426,1,5,680,230
0,426,1,6,736,170
0,426,1,7,792,134
0,426,1,8,624,392
0,426,1,9,616,506
0,426,1,10,628,602
0,426,1,11,680,392
0,426,1,12,686,496
0,426,1,13,682,612
0,426,1,14,594,192
0,426,1,15,608,184
0,426,1,17,640,186
0,428,1,0,600,194
0,428,1,1,642,246
0,428,1,2,604,262
0,428,1,3,554,298
0,428,1,4,512,332
0,428,1,5,678,228
0,428,1,6,730,172
0,428,1,7,790,132
0,428,1,8,628,390
0,428,1,9,612,508
0,428,1,10,632,596
0,428,1,11,676,392
0,428,1,12,680,486
0,428,1,14,600,188
0,428,1,15,608,184
0,428,1,17,640,186
0,430,1,0,598,194
0,430,1,1,640,248
0,430,1,2,608,262
0,430,1,3,568,296
0,430,1,4,534,328
0,430,1,5,674,230
0,430,1,6,718,172
0,430,1,7,776,130
0,430,1,8,628,398
0,430,1,9,612,506
0,430,1,10,632,610
0,430,1,11,676,400
0,430,1,12,676,512
0,430,1,13,682,612
0,430,1,15,606,184
0,430,1,17,638,186
0,432,1,0,600,194
0,432,1,1,640,244
0,432,1,2,616,258
0,432,1,3,586,292
0,432,1,4,558,326
0,432,1,5,666,228
0,432,1,6,702,174
0,432,1,7,758,126
0,432,1,8,622,392
0,432,1,9,618,506
0,432,1,10,632,610
0,432,1,11,668,394
0,432,1,12,670,506
0,432,1,13,684,612
0,432,1,15,606,184
0,432,1,17,634,188
0,434,1,0,598,194
0,434,1,1,634,246
0,434,1,2,614,256
0,434,1,5,652,238
0,434,1,6,686,172
0,434,1,7,734,120
0,434,1,8,624,396
0,434,1,9,616,514
0,434,1,10,634,610
0,434,1,11,656,398
0,434,1,12,662,506
0,434,1,13,686,610
0,434,1,15,606,184
0,434,1,17,630,188
0,436,1,0,598,192
0,436,1,1,636,236
0,436,1,2,618,246
0,436,1,5,652,224
0,436,1,6,666,170
0,436,1,7,704,116
0,436,1,8,628,390
0,436,1,9,616,508
0,436,1,10,634,610
0,436,1,11,644,394
0,436,1,12,648,504
0,436,1,13,688,608
0,436,1,15,604,184
0,436,1,17,624,188
0,438,1,0,600,192
0,438,1,1,636,234
0,438,1,2,620,242
0,438,1,5,650,224
0,438,1,6,646,170
0,438,1,7,672,114
0,438,1,8,632,386
0,438,1,9,628,518
0,438,1,10,636,610
0,438,1,11,632,384
0,438,1,12,630,516
0,438,1,13,684,598
0,438,1,15,604,184
0,438,1,17,620,188
0,440,1,1,628,232
0,440,1,2,614,236
0,440,1,5,640,228
0,440,1,6,626,176
0,440,1,7,636,120
0,440,1,8,628,374
0,440,1,9,622,510
0,440,1,10,636,616
0,440,1,11,624,372
0,440,1,12,604,510
0,440,1,13,672,594
0,442,1,1,620,234
0,442,1,2,634,240
0,442,1,3,648,292
0,442,1,4,670,324
0,442,1,5,606,228
0,442,1,6,602,178
0,442,1,7,602,130
0,442,1,8,632,372
0,442,1,9,636,506
0,442,1,10,642,608
0,442,1,11,602,368
0,442,1,12,594,512
0,442,1,13,638,608
0,442,1,16,650,202
0,442,1,17,618,188
0,444,1,1,612,238
0,444,1,2,630,250
0,444,1,3,662,296
0,444,1,4,690,324
0,444,1,5,592,228
0,444,1,6,580,180
0,444,1,7,568,134
0,444,1,8,640,388
0,444,1,9,642,514
0,444,1,10,638,614
0,444,1,11,600,388
0,444,1,12,578,516
0,444,1,13,598,618
0,444,1,16,640,208
0,444,1,17,606,194
0,446,1,1,612,250
0,446,1,2,638,262
0,446,1,3,674,298
0,446,1,4,708,326
0,446,1,5,584,238
0,446,1,6,558,184
0,446,1,7,532,136
0,446,1,8,638,390
0,446,1,9,646,508
0,446,1,10,640,614
0,446,1,11,592,392
0,446,1,12,572,538
0,446,1,13,566,624
0,446,1,16,642,208
0,446,1,17,602,196
0,448,1,1,606,256
0,448,1,2,638,266
0,448,1,3,684,300
0,448,1,4,724,328
0,448,1,5,574,244
0,448,1,6,538,184
0,448,1,7,500,136
0,448,1,8,630,392
0,448,1,9,642,510
0,448,1,10,640,614
0,448,1,11,582,394
0,448,1,12,570,520
0,448,1,13,556,622
0,448,1,16,634,208
0,448,1,17,596,198
0,450,1,1,596,256
0,450,1,2,634,268
0,450,1,3,688,300
0,450,1,4,738,330
0,450,1,5,562,244
0,450,1,6,518,184
0,450,1,7,470,136
0,450,1,8,624,394
0,450,1,9,638,512
0,450,1,10,638,616
0,450,1,11,574,396
0,450,1,12,562,524
0,450,1,13,558,624
0,450,1,16,630,210
0,450,1,17,588,200
0,452,1,1,588,254
0,452,1,2,630,268
0,452,1,3,690,300
0,452,1,4,746,332
0,452,1,5,552,240
0,452,1,6,502,182
0,452,1,7,446,138
0,452,1,8,614,388
0,452,1,9,628,512
0,452,1,10,636,616
0,452,1,11,562,392
0,452,1,12,556,528
0,452,1,13,556,626
0,452,1,16,624,208
0,452,1,17,582,196
0,454,1,1,582,256
0,454,1,2,624,268
0,454,1,3,692,298
0,454,1,4,748,332
0,454,1,5,544,242
0,454,1,6,492,184
0,454,1,7,432,142
0,454,1,8,610,394
0,454,1,9,626,514
0,454,1,10,636,610
0,454,1,11,556,394
0,454,1,12,554,524
0,454,1,13,556,626
0,454,1,16,616,212
0,454,1,17,576,200
0,456,1,1,578,256
0,456,1,2,622,270
0,456,1,3,690,300
0,456,1,4,752,334
0,456,1,5,536,242
0,456,1,6,486,186
0,456,1,7,426,148
0,456,1,8,602,394
0,456,1,9,622,514
0,456,1,10,632,618
0,456,1,11,548,396
0,456,1,12,550,518
0,456,1,13,558,624
0,456,1,16,612,216
0,456,1,17,570,204
0,458,1,1,576,256
0,458,1,2,618,270
0,458,1,3,690,300
0,458,1,4,752,336
0,458,1,5,536,240
0,458,1,6,486,188
0,458,1,7,430,152
0,458,1,8,598,396
0,458,1,9,620,510
0,458,1,10,628,616
0,458,1,11,544,400
0,458,1,12,550,516
0,458,1,13,558,626
0,458,1,16,608,210
0,460,1,0,624,210
0,460,1,1,576,256
0,460,1,2,616,270
0,460,1,3,686,300
0,460,1,4,748,336
0,460,1,5,536,238
0,460,1,6,490,190
0,460,1,7,442,158
0,460,1,8,596,394
0,460,1,9,624,504
0,460,1,10,626,612
0,460,1,11,544,398
0,460,1,12,550,518
0,460,1,13,556,624
0,460,1,14,620,202
0,460,1,16,602,210
0,462,1,0,628,206
0,462,1,1,580,256
0,462,1,2,616,270
0,462,1,3,680,298
0,462,1,4,738,336
0,462,1,5,542,238
0,462,1,6,500,192
0,462,1,7,454,162
0,462,1,8,598,392
0,462,1,9,622,502
0,462,1,10,624,612
0,462,1,11,552,394
0,462,1,12,556,522
0,462,1,13,554,626
0,462,1,14,622,200
0,462,1,16,600,210
0,464,1,0,630,204
0,464,1,1,584,256
0,464,1,2,614,268
0,464,1,3,674,300
0,464,1,4,724,334
0,464,1,5,552,238
0,464,1,6,514,194
0,464,1,7,472,160
0,464,1,8,604,394
0,464,1,9,622,504
0,464,1,10,624,614
0,464,1,11,560,396
0,464,1,12,558,522
0,464,1,13,552,622
0,464,1,14,624,198
0,464,1,16,598,212
0,466,1,0,634,204
0,466,1,1,590,258
0,466,1,2,616,268
0,466,1,3,666,298
0,466,1,4,708,336
0,466,1,5,560,238
0,466,1,6,530,194
0,466,1,7,492,162
0,466,1,8,608,392
0,466,1,9,624,514
0,466,1,10,626,616
0,466,1,11,574,392
0,466,1,12,564,528
0,466,1,13,550,622
0,466,1,14,624,198
0,466,1,16,598,212
0,468,1,0,636,204
0,468,1,1,596,256
0,468,1,2,616,264
0,468,1,3,654,296
0,468,1,4,690,334
0,468,1,5,570,240
0,468,1,6,546,194
0,468,1,7,514,162
0,468,1,8,614,394
0,468,1,9,624,506
0,468,1,10,626,618
0,468,1,11,582,392
0,468,1,12,576,520
0,468,1,13,552,614
0,468,1,14,626,196
0,468,1,16,600,212
0,470,1,0,638,204
0,470,1,1,600,258
0,470,1,2,614,262
0,470,1,3,644,296
0,470,1,4,672,336
0,470,1,5,586,248
0,470,1,6,562,198
0,470,1,7,540,164
0,470,1,8,618,394
0,470,1,9,628,504
0,470,1,10,626,616
0,470,1,11,590,392
0,470,1,12,594,510
0,470,1,13,556,604
0,470,1,14,628,198
0,470,1,16,600,214
0,472,1,0,640,204
0,472,1,1,610,260
0,472,1,2,616,260
0,472,1,3,636,298
0,472,1,4,652,336
0,472,1,5,604,254
0,472,1,8,624,390
0,472,1,9,628,506
0,472,1,10,626,616
0,472,1,11,602,388
0,472,1,12,614,508
0,472,1,13,570,588
0,472,1,14,628,198
0,472,1,15,638,196
0,472,1,16,602,214
0,474,1,0,642,202
0,474,1,1,618,262
0,474,1,2,620,264
0,474,1,3,628,296
0,474,1,4,630,342
0,474,1,5,614,258
0,474,1,8,630,390
0,474,1,9,624,504
0,474,1,10,624,614
0,474,1,11,612,386
0,474,1,12,632,502
0,474,1,13,614,576
0,474,1,14,628,198
0,474,1,15,640,194
0,474,1,16,604,214
0,476,1,0,644,202
0,476,1,1,632,262
0,476,1,2,620,264
0,476,1,3,620,296
0,476,1,4,610,340
0,476,1,5,644,260
0,476,1,8,626,392
0,476,1,9,622,504
0,476,1,10,624,616
0,476,1,11,626,390
0,476,1,12,648,480
0,476,1,14,630,198
0,476,1,15,644,194
0,476,1,16,606,214
0,478,1,0,646,202
0,478,1,1,636,258
0,478,1,2,622,262
0,478,1,3,614,296
0,478,1,4,594,340
0,478,1,5,650,254
0,478,1,8,624,390
0,478,1,9,628,502
