,frame,human,point,x,y
0,676,1,11,772,390
0,676,1,12,690,506
0,676,1,13,636,572
0,676,1,15,934,298
0,676,1,17,936,308
0,678,1,1,900,352
0,678,1,2,916,386
0,678,1,5,884,314
0,678,1,6,880,204
0,678,1,7,880,138
0,678,1,8,804,416
0,678,1,9,894,496
0,678,1,10,886,610
0,678,1,11,774,388
0,678,1,12,690,504
0,678,1,13,636,574
0,678,1,17,936,308
0,680,1,1,900,352
0,680,1,2,916,386
0,680,1,5,882,314
0,680,1,6,880,204
0,680,1,7,882,136
0,680,1,8,804,414
0,680,1,9,892,496
0,680,1,10,886,608
0,680,1,11,772,386
0,680,1,12,690,504
0,680,1,13,636,572
0,680,1,17,936,306
0,682,1,1,900,354
0,682,1,2,918,384
0,682,1,5,882,316
0,682,1,6,878,204
0,682,1,7,880,136
0,682,1,8,804,418
0,682,1,9,892,496
0,682,1,10,886,610
0,682,1,11,770,390
0,682,1,12,690,506
0,682,1,13,636,572
0,682,1,17,936,306
0,684,1,1,900,354
0,684,1,2,914,386
0,684,1,5,880,314
0,684,1,6,878,202
0,684,1,7,880,134
0,684,1,8,802,416
0,684,1,9,892,496
0,684,1,10,886,610
0,684,1,11,772,388
0,684,1,12,688,506
0,684,1,13,636,572
0,684,1,15,932,298
0,684,1,17,936,306
0,686,1,1,900,352
0,686,1,2,916,384
0,686,1,5,880,314
0,686,1,6,878,198
0,686,1,7,878,136
0,686,1,8,804,420
0,686,1,9,892,496
0,686,1,10,886,610
0,686,1,11,772,392
0,686,1,12,690,504
0,686,1,13,636,574
0,686,1,17,936,306
0,688,1,1,900,352
0,688,1,2,916,386
0,688,1,5,880,314
0,688,1,6,878,202
0,688,1,7,878,136
0,688,1,8,802,416
0,688,1,9,892,496
0,688,1,10,886,612
0,688,1,11,770,390
0,688,1,12,688,506
0,688,1,13,636,570
0,688,1,17,934,306
0,690,1,1,902,350
0,690,1,2,918,384
0,690,1,5,880,314
0,690,1,6,878,202
0,690,1,7,878,136
0,690,1,8,804,418
0,690,1,9,892,498
0,690,1,10,886,610
0,690,1,11,772,388
0,690,1,12,688,506
0,690,1,13,636,572
0,690,1,17,934,306
0,692,1,1,900,352
0,692,1,2,912,390
0,692,1,3,880,440
0,692,1,5,882,314
0,692,1,6,878,202
0,692,1,7,878,136
0,692,1,8,804,418
0,692,1,9,892,498
0,692,1,10,886,612
0,692,1,11,772,390
0,692,1,12,690,506
0,692,1,13,636,574
0,692,1,17,934,306
0,694,1,1,900,354
0,694,1,2,914,392
0,694,1,5,880,314
0,694,1,6,878,204
0,694,1,7,878,136
0,694,1,8,804,418
0,694,1,9,892,498
0,694,1,10,886,612
0,694,1,11,774,390
0,694,1,12,690,506
0,694,1,13,634,576
0,694,1,17,934,306
0,696,1,1,900,352
0,696,1,2,916,388
0,696,1,5,880,314
0,696,1,6,878,202
0,696,1,7,878,136
0,696,1,8,806,420
0,696,1,9,892,498
0,696,1,10,886,610
0,696,1,11,772,390
0,696,1,12,690,506
0,696,1,13,636,574
0,696,1,17,934,306
0,698,1,1,898,352
0,698,1,2,916,388
0,698,1,3,880,444
0,698,1,5,880,314
0,698,1,6,878,204
0,698,1,7,880,136
0,698,1,8,804,420
0,698,1,9,892,498
0,698,1,10,886,610
0,698,1,11,774,390
0,698,1,12,690,506
0,698,1,13,636,574
0,698,1,17,936,306
0,700,1,1,902,354
0,700,1,2,918,388
0,700,1,5,882,316
0,700,1,6,876,202
0,700,1,7,880,136
0,700,1,8,806,420
0,700,1,9,894,498
0,700,1,10,886,608
0,700,1,11,774,390
0,700,1,12,688,508
0,700,1,13,634,576
0,700,1,15,932,298
0,700,1,17,936,306
0,702,1,1,900,352
0,702,1,2,918,386
0,702,1,5,880,314
0,702,1,6,878,202
0,702,1,7,878,136
0,702,1,8,804,418
0,702,1,9,894,498
0,702,1,10,888,610
0,702,1,11,774,390
0,702,1,12,690,506
0,702,1,13,636,576
0,702,1,17,934,306
0,704,1,1,902,352
0,704,1,2,920,384
0,704,1,5,882,314
0,704,1,6,876,204
0,704,1,7,878,136
0,704,1,8,806,422
0,704,1,9,894,498
0,704,1,10,888,610
0,704,1,11,774,392
0,704,1,12,690,506
0,704,1,13,636,576
0,704,1,17,936,306
0,706,1,1,902,354
0,706,1,2,920,384
0,706,1,5,884,318
0,706,1,6,878,202
0,706,1,7,878,136
0,706,1,8,804,420
0,706,1,9,894,498
0,706,1,10,888,610
0,706,1,11,774,392
0,706,1,12,690,506
0,706,1,13,634,578
0,706,1,17,936,308
0,708,1,1,902,350
0,708,1,2,920,384
0,708,1,5,884,314
0,708,1,6,876,202
0,708,1,7,878,136
0,708,1,8,804,418
0,708,1,9,894,496
0,708,1,10,888,610
0,708,1,11,772,392
0,708,1,12,690,506
0,708,1,13,636,576
0,708,1,17,936,306
0,710,1,1,900,352
0,710,1,2,918,384
0,710,1,5,882,312
0,710,1,6,876,204
0,710,1,7,878,136
0,710,1,8,804,416
0,710,1,9,894,496
0,710,1,10,888,608
0,710,1,11,772,388
0,710,1,12,690,506
0,710,1,13,638,570
0,710,1,17,936,306
0,712,1,1,900,352
0,712,1,2,918,384
0,712,1,5,884,312
0,712,1,6,878,204
0,712,1,7,878,134
0,712,1,8,804,416
0,712,1,9,896,496
0,712,1,10,888,608
0,712,1,11,772,388
0,712,1,12,690,506
0,712,1,13,638,572
0,712,1,15,934,296
0,712,1,17,936,304
0,714,1,1,898,352
0,714,1,2,916,384
0,714,1,5,882,310
0,714,1,6,878,202
0,714,1,7,878,134
0,714,1,8,806,416
0,714,1,9,896,496
0,714,1,10,888,608
0,714,1,11,774,388
0,714,1,12,690,506
0,714,1,13,638,572
0,714,1,17,936,304
0,716,1,1,902,352
0,716,1,2,918,386
0,716,1,5,884,312
0,716,1,6,878,204
0,716,1,17,936,304
0,716,1,8,802,414
0,716,1,9,896,494
0,716,1,10,888,608
0,716,1,11,772,388
0,716,1,12,690,506
0,716,1,13,638,572
0,718,1,1,900,348
0,718,1,2,918,382
0,718,1,5,882,310
0,718,1,6,876,202
0,718,1,7,878,134
0,718,1,8,806,416
0,718,1,9,896,494
0,718,1,10,888,608
0,718,1,11,774,386
0,718,1,12,690,504
0,718,1,13,636,576
0,718,1,17,936,302
0,720,1,1,900,350
0,720,1,2,916,384
0,720,1,5,882,310
0,720,1,6,876,202
0,720,1,7,876,134
0,720,1,8,808,416
0,720,1,9,896,494
0,720,1,10,888,608
0,720,1,11,774,388
0,720,1,12,690,504
0,720,1,13,638,570
0,720,1,17,936,302
0,722,1,1,902,348
0,722,1,2,918,382
0,722,1,5,884,310
0,722,1,6,876,204
0,722,1,7,878,134
0,722,1,8,806,418
0,722,1,9,896,494
0,722,1,10,888,608
0,722,1,11,774,388
0,722,1,12,690,504
0,722,1,13,636,574
0,722,1,17,936,304
0,724,1,1,902,350
0,724,1,2,920,382
0,724,1,5,884,312
0,724,1,6,876,204
0,724,1,7,878,134
0,724,1,8,806,416
0,724,1,9,894,494
0,724,1,10,888,610
0,724,1,11,774,388
0,724,1,12,690,504
0,724,1,13,636,574
0,724,1,17,936,304
0,726,1,1,902,350
0,726,1,2,920,382
0,726,1,5,882,310
0,726,1,6,876,202
0,726,1,7,878,134
0,726,1,8,808,416
0,726,1,9,896,494
0,726,1,10,888,608
0,726,1,11,774,388
0,726,1,12,692,504
0,726,1,13,638,570
0,726,1,17,936,304
0,728,1,1,902,350
0,728,1,2,918,382
0,728,1,5,886,310
0,728,1,6,878,204
0,728,1,7,878,134
0,728,1,8,806,418
0,728,1,9,896,494
0,728,1,10,888,610
0,728,1,11,774,388
0,728,1,12,690,506
0,728,1,13,636,574
0,728,1,17,936,304
0,730,1,1,900,350
0,730,1,2,916,386
0,730,1,5,884,310
0,730,1,6,878,204
0,730,1,7,878,134
0,730,1,8,808,416
0,730,1,9,896,494
0,730,1,10,888,608
0,730,1,11,776,390
0,730,1,12,692,504
0,730,1,13,636,574
0,730,1,17,936,304
0,732,1,1,900,350
0,732,1,2,918,384
0,732,1,5,884,312
0,732,1,6,878,198
0,732,1,7,878,134
0,732,1,8,806,416
0,732,1,9,896,494
0,732,1,10,888,606
0,732,1,11,772,388
0,732,1,12,692,504
0,732,1,13,638,570
0,732,1,17,936,304
0,734,1,1,900,350
0,734,1,2,920,382
0,734,1,5,884,312
0,734,1,6,880,202
0,734,1,7,880,134
0,734,1,8,806,416
0,734,1,9,896,494
0,734,1,10,888,608
0,734,1,11,774,388
0,734,1,12,692,504
0,734,1,13,636,574
0,734,1,17,936,304
0,736,1,1,900,348
0,736,1,2,916,384
0,736,1,5,884,312
0,736,1,6,880,204
0,736,1,7,880,134
0,736,1,8,808,416
0,736,1,9,896,494
0,736,1,10,888,610
0,736,1,11,774,386
0,736,1,12,692,504
0,736,1,13,636,576
0,736,1,17,936,302
0,738,1,1,900,346
0,738,1,2,916,382
0,738,1,3,884,436
0,738,1,5,884,310
0,738,1,6,880,204
0,738,1,7,880,136
0,738,1,8,806,416
0,738,1,9,896,494
0,738,1,10,888,608
0,738,1,11,774,386
0,738,1,12,690,506
0,738,1,13,636,574
0,738,1,17,936,302
0,740,1,1,900,348
0,740,1,2,916,384
0,740,1,3,884,436
0,740,1,5,886,312
0,740,1,6,880,204
0,740,1,7,882,136
0,740,1,8,808,416
0,740,1,9,896,494
0,740,1,10,888,608
0,740,1,11,776,386
0,740,1,12,692,504
0,740,1,13,638,572
0,740,1,17,936,304
0,742,1,1,900,350
0,742,1,2,918,384
0,742,1,5,886,312
0,742,1,6,880,206
0,742,1,7,882,136
0,742,1,8,808,416
0,742,1,9,896,494
0,742,1,10,888,608
0,742,1,11,774,388
0,742,1,12,692,504
0,742,1,13,636,574
0,742,1,17,936,304
0,744,1,1,900,348
0,744,1,2,916,384
0,744,1,5,886,310
0,744,1,6,880,204
0,744,1,7,882,136
0,744,1,8,804,412
0,744,1,9,894,494
0,744,1,10,888,608
0,744,1,11,774,386
0,744,1,12,692,504
0,744,1,13,636,574
0,744,1,17,936,304
0,746,1,1,900,348
0,746,1,2,918,384
0,746,1,3,882,440
0,746,1,5,884,310
0,746,1,6,882,202
0,746,1,7,882,136
0,746,1,8,806,414
0,746,1,9,894,494
0,746,1,10,888,606
0,746,1,11,774,386
0,746,1,12,692,502
0,746,1,13,636,574
0,746,1,17,936,304
0,748,1,1,898,348
0,748,1,2,916,384
0,748,1,3,884,440
0,748,1,5,884,310
0,748,1,6,880,204
0,748,1,7,882,136
0,748,1,8,806,414
0,748,1,9,894,494
0,748,1,10,888,608
0,748,1,11,776,386
0,748,1,12,690,504
0,748,1,13,636,574
0,748,1,17,936,304
0,750,1,0,922,310
0,750,1,1,852,330
0,750,1,2,868,364
0,750,1,3,856,436
0,750,1,5,844,292
0,750,1,6,844,198
0,750,1,7,844,130
0,750,1,8,774,404
0,750,1,9,870,480
0,750,1,10,848,592
0,750,1,11,748,382
0,750,1,12,666,486
0,750,1,13,602,556
0,750,1,14,912,300
0,750,1,15,924,298
0,750,1,16,878,300
0,752,1,0,924,312
0,752,1,1,854,332
0,752,1,2,872,364
0,752,1,3,856,438
0,752,1,5,840,296
0,752,1,6,844,196
0,752,1,7,844,132
0,752,1,8,774,406
0,752,1,9,868,482
0,752,1,10,848,592
0,752,1,11,746,384
0,752,1,12,666,486
0,752,1,13,604,556
0,752,1,14,912,302
0,752,1,15,926,300
0,752,1,16,878,300
0,754,1,0,924,312
0,754,1,1,852,332
0,754,1,2,872,364
0,754,1,3,856,438
0,754,1,5,840,296
0,754,1,6,844,198
0,754,1,7,846,132
0,754,1,8,774,406
0,754,1,9,868,482
0,754,1,10,850,592
0,754,1,11,746,382
0,754,1,12,664,486
0,754,1,13,604,556
0,754,1,14,914,302
0,754,1,15,926,300
0,754,1,16,880,302
0,756,1,0,926,312
0,756,1,1,852,334
0,756,1,2,872,364
0,756,1,3,854,438
0,756,1,5,840,298
0,756,1,6,844,198
0,756,1,7,846,132
0,756,1,8,776,408
0,756,1,9,866,482
0,756,1,10,850,594
0,756,1,11,744,382
0,756,1,12,664,486
0,756,1,13,606,554
0,756,1,14,916,304
0,756,1,15,928,300
0,756,1,16,880,304
0,758,1,0,924,314
0,758,1,1,850,336
0,758,1,2,874,366
0,758,1,3,852,438
0,758,1,4,850,450
0,758,1,5,836,300
0,758,1,6,844,196
0,758,1,7,846,132
0,758,1,8,776,410
0,758,1,9,864,482
0,758,1,10,850,594
0,758,1,11,746,378
0,758,1,12,666,484
0,758,1,13,606,554
0,758,1,14,916,304
0,758,1,15,926,302
0,758,1,16,880,304
0,760,1,0,924,314
0,760,1,1,852,336
0,760,1,2,872,366
0,760,1,3,850,440
0,760,1,4,848,456
0,760,1,5,840,298
0,760,1,6,846,198
0,760,1,7,846,132
0,760,1,8,770,404
0,760,1,9,862,482
0,760,1,10,852,594
0,760,1,11,742,376
0,760,1,12,664,484
0,760,1,13,604,556
0,760,1,14,916,306
0,760,1,15,926,302
0,760,1,16,880,306
0,762,1,0,924,316
0,762,1,1,850,336
0,762,1,2,870,366
0,762,1,3,848,440
0,762,1,4,850,458
0,762,1,5,836,302
0,762,1,6,846,200
0,762,1,7,848,132
0,762,1,8,770,404
0,762,1,9,860,484
0,762,1,10,852,594
0,762,1,11,742,376
0,762,1,12,664,484
0,762,1,13,606,556
0,762,1,14,914,306
0,762,1,15,926,302
0,762,1,16,880,308
0,764,1,0,924,316
0,764,1,1,850,332
0,764,1,2,868,362
0,764,1,3,848,440
0,764,1,4,846,456
0,764,1,5,838,300
0,764,1,6,846,194
0,764,1,7,846,132
0,764,1,8,768,402
0,764,1,9,858,482
0,764,1,10,852,594
0,764,1,11,740,376
0,764,1,12,664,482
0,764,1,13,606,554
0,764,1,14,914,308
0,764,1,15,926,302
0,764,1,16,880,308
0,766,1,0,924,314
0,766,1,1,850,334
0,766,1,2,868,364
0,766,1,3,846,438
0,766,1,5,838,298
0,766,1,6,844,196
0,766,1,7,844,132
0,766,1,8,766,400
0,766,1,9,856,482
0,766,1,10,852,594
0,766,1,11,738,374
0,766,1,12,662,482
0,766,1,13,606,554
0,766,1,14,914,306
0,766,1,15,926,302
0,766,1,16,880,308
0,768,1,0,924,314
0,768,1,1,850,334
0,768,1,2,870,364
0,768,1,3,846,436
0,768,1,4,844,452
0,768,1,5,840,296
0,768,1,6,844,196
0,768,1,7,842,130
0,768,1,8,772,408
0,768,1,9,854,480
0,768,1,10,852,594
0,768,1,11,742,374
0,768,1,12,662,480
0,768,1,13,610,546
0,768,1,14,914,306
0,768,1,15,926,302
0,768,1,16,880,306
0,770,1,0,924,314
0,770,1,1,850,332
0,770,1,2,870,364
0,770,1,3,844,434
0,770,1,4,844,450
0,770,1,5,840,296
0,770,1,6,844,194
0,770,1,7,840,132
0,770,1,8,768,402
0,770,1,9,854,480
0,770,1,10,852,592
0,770,1,11,738,374
0,770,1,12,664,480
0,770,1,13,606,552
0,770,1,14,916,306
0,770,1,15,926,302
0,770,1,16,880,306
0,772,1,0,924,314
0,772,1,1,852,330
0,772,1,2,870,362
0,772,1,3,846,434
0,772,1,4,842,448
0,772,1,5,846,294
0,772,1,6,844,196
0,772,1,7,840,130
0,772,1,8,768,398
0,772,1,9,854,480
0,772,1,10,852,594
0,772,1,11,740,370
0,772,1,12,664,480
0,772,1,13,608,552
0,772,1,14,914,306
0,772,1,15,926,302
0,772,1,16,880,306
0,774,1,0,924,314
0,774,1,1,850,334
0,774,1,2,872,364
0,774,1,3,846,434
0,774,1,5,840,298
0,774,1,6,844,194
0,774,1,7,840,132
0,774,1,8,770,402
0,774,1,9,856,478
0,774,1,10,854,594
0,774,1,11,740,374
0,774,1,12,664,480
0,774,1,13,606,554
0,774,1,14,916,306
0,774,1,15,926,302
0,774,1,16,880,306
0,776,1,0,926,312
0,776,1,1,852,332
0,776,1,2,872,362
0,776,1,3,848,434
0,776,1,5,842,298
0,776,1,6,844,196
0,776,1,7,840,130
0,776,1,8,770,400
0,776,1,9,856,478
0,776,1,10,854,592
0,776,1,11,742,370
0,776,1,12,664,478
0,776,1,13,608,550
0,776,1,14,914,304
0,776,1,15,926,298
0,776,1,16,880,304
0,778,1,0,924,310
0,778,1,1,852,334
0,778,1,2,872,362
0,778,1,3,848,434
0,778,1,4,846,448
0,778,1,5,840,300
0,778,1,6,844,196
0,778,1,7,840,132
0,778,1,8,770,396
0,778,1,9,856,478
0,778,1,10,854,592
0,778,1,11,742,368
0,778,1,12,664,478
0,778,1,13,608,552
0,778,1,14,912,302
0,778,1,15,926,298
0,778,1,16,878,302
0,780,1,0,922,306
0,780,1,1,850,332
0,780,1,2,874,360
0,780,1,3,850,436
0,780,1,4,846,448
0,780,1,5,836,300
0,780,1,6,844,196
0,780,1,7,840,132
0,780,1,8,768,396
0,780,1,9,858,478
0,780,1,10,854,592
0,780,1,11,740,370
0,780,1,12,666,478
0,780,1,13,610,550
0,780,1,14,910,298
0,780,1,15,924,294
0,780,1,16,876,300
0,782,1,0,920,304
0,782,1,1,852,332
0,782,1,2,872,360
0,782,1,3,850,436
0,782,1,5,836,298
0,782,1,6,846,202
0,782,1,7,842,134
0,782,1,8,770,396
0,782,1,9,858,478
0,782,1,10,856,592
0,782,1,11,744,370
0,782,1,12,664,480
0,782,1,13,608,550
0,782,1,14,908,296
0,782,1,15,922,292
0,782,1,16,874,300
0,784,1,0,920,302
0,784,1,1,852,330
0,784,1,2,872,360
0,784,1,3,850,436
0,784,1,4,846,448
0,784,1,5,838,294
0,784,1,6,848,200
0,784,1,8,770,396
0,784,1,9,858,478
0,784,1,10,856,592
0,784,1,11,744,370
0,784,1,12,666,480
0,784,1,13,608,552
0,784,1,14,906,294
0,784,1,15,920,290
0,784,1,16,874,300
0,786,1,0,918,302
0,786,1,1,852,332
0,786,1,2,872,360
0,786,1,3,852,436
0,786,1,5,838,298
0,786,1,6,848,202
0,786,1,8,770,394
0,786,1,9,858,478
0,786,1,10,856,592
0,786,1,11,744,370
0,786,1,12,666,480
0,786,1,13,610,550
0,786,1,14,906,294
0,786,1,15,920,288
0,786,1,16,872,298
0,788,1,0,918,300
0,788,1,1,852,332
0,788,1,2,870,360
0,788,1,3,852,436
0,788,1,5,840,296
0,788,1,6,848,202
0,788,1,8,770,392
0,788,1,9,858,478
0,788,1,10,856,592
0,788,1,11,746,368
0,788,1,12,668,478
0,788,1,13,610,552
0,788,1,14,906,294
0,788,1,15,920,288
0,788,1,16,872,298
0,790,1,0,918,302
0,790,1,1,852,332
0,790,1,2,868,358
0,790,1,3,852,436
0,790,1,5,840,298
0,790,1,6,850,202
0,790,1,7,848,140
0,790,1,8,766,390
0,790,1,9,858,478
0,790,1,10,856,592
0,790,1,11,742,370
0,790,1,12,668,480
0,790,1,13,610,552
0,790,1,14,904,294
0,790,1,15,920,288
0,790,1,16,872,298
0,792,1,0,918,300
0,792,1,1,850,330
0,792,1,2,866,358
0,792,1,3,850,436
0,792,1,5,838,296
0,792,1,6,850,204
0,792,1,7,846,140
0,792,1,8,768,394
0,792,1,9,858,478
0,792,1,10,856,594
0,792,1,11,744,370
0,792,1,12,666,480
0,792,1,13,610,552
0,792,1,14,904,294
0,792,1,15,918,288
0,792,1,16,872,298
0,794,1,0,916,300
0,794,1,1,848,332
0,794,1,2,868,358
0,794,1,3,848,434
0,794,1,4,842,444
0,794,1,5,836,300
0,794,1,6,848,202
0,794,1,8,768,396
0,794,1,9,856,478
0,794,1,10,856,592
0,794,1,11,740,372
0,794,1,12,664,480
0,794,1,13,608,552
0,794,1,14,904,294
0,794,1,15,918,288
0,794,1,16,870,298
0,796,1,0,918,300
0,796,1,1,848,330
0,796,1,2,868,360
0,796,1,3,846,434
0,796,1,5,836,294
0,796,1,6,844,204
0,796,1,8,768,398
0,796,1,9,854,478
0,796,1,10,854,592
0,796,1,11,738,374
0,796,1,12,662,480
0,796,1,13,606,554
0,796,1,14,906,294
0,796,1,15,918,288
0,796,1,16,872,300
0,798,1,0,918,300
0,798,1,1,846,328
0,798,1,2,864,360
0,798,1,3,842,434
0,798,1,5,836,290
0,798,1,6,840,202
0,798,1,7,836,138
0,798,1,8,766,400
0,798,1,9,852,478
0,798,1,10,850,592
0,798,1,11,734,374
0,798,1,12,662,480
0,798,1,13,604,554
0,798,1,14,908,292
0,798,1,15,918,288
0,798,1,16,874,302
0,800,1,0,920,302
0,800,1,1,846,326
0,800,1,2,862,358
0,800,1,3,842,434
0,800,1,4,836,448
0,800,1,5,840,286
0,800,1,6,836,200
0,800,1,7,830,138
0,800,1,8,766,398
0,800,1,9,850,478
0,800,1,10,848,592
0,800,1,11,734,370
0,800,1,12,658,482
0,800,1,13,604,550
0,800,1,14,912,296
0,800,1,16,880,308
0,802,1,0,922,302
0,802,1,1,846,326
0,802,1,2,862,358
0,802,1,3,842,436
0,802,1,4,838,446
0,802,1,5,840,282
0,802,1,6,834,198
0,802,1,7,828,138
0,802,1,8,766,400
0,802,1,9,850,480
0,802,1,10,848,594
0,802,1,11,734,372
0,802,1,12,660,480
0,802,1,13,602,554
0,802,1,14,916,296
0,802,1,16,886,314
0,804,1,1,846,328
0,804,1,2,864,364
0,804,1,3,842,438
0,804,1,4,836,446
0,804,1,5,838,284
0,804,1,6,834,196
0,804,1,7,828,138
0,804,1,8,768,406
0,804,1,9,850,480
0,804,1,10,848,594
0,804,1,11,734,374
0,804,1,12,660,482
0,804,1,13,602,554
0,804,1,16,892,316
0,804,1,17,862,276
0,806,1,1,844,336
0,806,1,2,866,368
0,806,1,3,842,438
0,806,1,4,838,448
0,806,1,5,828,300
0,806,1,6,834,202
0,806,1,7,830,138
0,806,1,8,766,406
0,806,1,9,850,482
0,806,1,10,848,594
0,806,1,11,734,376
0,806,1,12,660,482
0,806,1,13,604,554
0,806,1,16,896,316
0,806,1,17,862,282
0,808,1,1,844,338
0,808,1,2,868,370
0,808,1,3,842,438
0,808,1,4,840,450
0,808,1,5,822,308
0,808,1,8,772,414
0,808,1,9,852,484
0,808,1,10,848,596
0,808,1,11,734,380
0,808,1,12,660,484
0,808,1,13,602,558
0,808,1,16,900,318
0,808,1,17,864,284
0,810,1,1,848,336
0,810,1,2,866,370
0,810,1,3,842,438
0,810,1,5,838,296
0,810,1,6,838,204
0,810,1,7,834,146
0,810,1,8,766,408
0,810,1,9,850,484
0,810,1,10,848,600
0,810,1,11,736,380
0,810,1,12,660,486
0,810,1,13,602,558
0,810,1,16,900,322
0,810,1,17,874,288
0,812,1,1,852,336
0,812,1,2,870,372
0,812,1,5,840,296
0,812,1,6,838,208
0,812,1,8,764,408
0,812,1,9,850,486
0,812,1,10,848,600
0,812,1,11,732,382
0,812,1,12,660,486
0,812,1,13,600,560
0,812,1,15,884,282
0,812,1,16,902,326
0,812,1,17,880,288
0,814,1,1,850,340
0,814,1,2,870,374
0,814,1,3,844,438
0,814,1,5,836,302
0,814,1,6,836,208
0,814,1,7,836,146
0,814,1,8,770,414
0,814,1,9,850,488
0,814,1,10,848,602
0,814,1,11,736,382
0,814,1,12,660,488
0,814,1,13,600,562
0,814,1,16,904,326
0,814,1,17,880,292
0,816,1,1,852,340
0,816,1,2,870,376
0,816,1,3,844,438
0,816,1,5,840,302
0,816,1,6,836,208
0,816,1,7,834,146
0,816,1,8,770,414
0,816,1,9,850,490
0,816,1,10,848,602
0,816,1,11,736,382
0,816,1,12,658,490
0,816,1,13,600,564
0,816,1,16,904,330
0,816,1,17,882,292
0,818,1,1,856,340
0,818,1,2,868,376
0,818,1,3,842,440
0,818,1,5,842,302
0,818,1,6,836,212
0,818,1,8,764,410
0,818,1,9,850,490
0,818,1,10,846,604
0,818,1,11,736,384
0,818,1,12,656,492
0,818,1,13,600,566
0,818,1,16,910,328
0,818,1,17,882,294
0,820,1,1,856,340
0,820,1,2,870,378
0,820,1,3,838,442
0,820,1,5,842,302
0,820,1,6,834,208
0,820,1,7,834,146
0,820,1,8,764,410
0,820,1,9,850,492
0,820,1,10,848,604
0,820,1,11,734,386
0,820,1,12,658,492
0,820,1,13,600,566
0,820,1,16,912,328
0,820,1,17,882,292
0,822,1,1,856,342
0,822,1,2,874,380
0,822,1,5,842,304
0,822,1,6,836,210
0,822,1,7,834,146
0,822,1,8,776,422
0,822,1,9,852,492
0,822,1,10,848,606
0,822,1,11,738,386
0,822,1,12,656,494
0,822,1,13,600,566
0,822,1,16,916,326
0,822,1,17,884,294
0,824,1,1,860,342
0,824,1,2,874,382
0,824,1,5,846,306
0,824,1,6,836,208
0,824,1,8,774,418
0,824,1,9,854,494
0,824,1,10,848,606
0,824,1,11,740,388
0,824,1,12,658,496
0,824,1,13,598,570
0,824,1,16,918,330
0,824,1,17,888,296
0,826,1,1,862,344
0,826,1,2,880,382
0,826,1,5,846,308
0,826,1,6,838,210
0,826,1,17,888,300
0,826,1,8,770,414
0,826,1,9,854,494
0,826,1,10,848,608
0,826,1,11,740,388
0,826,1,12,658,496
0,826,1,13,600,570
0,828,1,1,862,348
0,828,1,2,882,382
0,828,1,5,846,310
0,828,1,6,838,212
0,828,1,7,828,148
0,828,1,8,776,420
0,828,1,9,856,494
0,828,1,10,848,608
0,828,1,11,742,390
0,828,1,12,658,498
0,828,1,13,598,572
0,828,1,17,890,302
0,830,1,1,864,352
0,830,1,2,884,386
0,830,1,5,846,314
0,830,1,6,838,212
0,830,1,7,830,150
0,830,1,8,784,430
0,830,1,9,856,496
0,830,1,10,848,610
0,830,1,11,742,396
0,830,1,12,658,500
0,830,1,13,600,572
0,830,1,17,894,306
0,832,1,1,864,352
0,832,1,2,886,384
0,832,1,5,848,314
0,832,1,6,838,212
0,832,1,7,830,150
0,832,1,8,782,430
0,832,1,9,856,498
0,832,1,10,848,608
0,832,1,11,742,396
0,832,1,12,658,500
0,832,1,13,598,574
0,832,1,16,922,342
0,832,1,17,894,306
0,834,1,1,864,356
0,834,1,2,886,386
0,834,1,5,848,320
0,834,1,6,840,212
0,834,1,7,832,148
0,834,1,8,778,426
0,834,1,9,856,496
0,834,1,10,848,610
0,834,1,11,742,396
0,834,1,12,658,500
0,834,1,13,600,574
0,834,1,17,894,308
0,836,1,1,868,354
0,836,1,2,886,386
0,836,1,5,848,318
0,836,1,6,840,212
0,836,1,7,834,148
0,836,1,8,778,428
0,836,1,9,858,498
0,836,1,10,848,610
0,836,1,11,742,396
0,836,1,12,658,500
0,836,1,13,602,570
0,836,1,17,896,310
0,838,1,1,866,354
0,838,1,2,886,386
0,838,1,5,846,318
0,838,1,6,840,212
0,838,1,7,834,148
0,838,1,8,778,430
0,838,1,9,858,498
0,838,1,10,848,610
0,838,1,11,742,398
0,838,1,12,658,502
0,838,1,13,600,574
0,838,1,17,896,312
0,840,1,1,868,354
0,840,1,2,888,386
0,840,1,5,848,318
0,840,1,6,840,212
0,840,1,7,834,148
0,840,1,8,782,432
0,840,1,9,856,498
0,840,1,10,848,610
0,840,1,11,742,396
0,840,1,12,658,500
0,840,1,13,598,574
0,840,1,16,918,354
0,840,1,17,898,312
0,842,1,1,868,354
0,842,1,2,886,386
0,842,1,5,848,320
0,842,1,6,840,212
0,842,1,7,834,148
0,842,1,8,778,426
0,842,1,9,858,498
0,842,1,10,848,612
0,842,1,11,742,394
0,842,1,12,658,500
0,842,1,13,600,570
0,842,1,16,918,354
0,842,1,17,898,314
0,844,1,1,868,354
0,844,1,2,888,386
0,844,1,5,846,320
0,844,1,6,838,212
0,844,1,7,832,146
0,844,1,8,774,424
0,844,1,9,856,496
0,844,1,10,850,608
0,844,1,11,740,396
0,844,1,12,658,500
0,844,1,13,600,572
0,844,1,17,898,312
0,846,1,1,868,354
0,846,1,2,888,386
0,846,1,5,850,320
0,846,1,6,838,210
0,846,1,7,832,146
0,846,1,8,772,420
0,846,1,9,856,496
0,846,1,10,848,610
0,846,1,11,740,394
0,846,1,12,658,500
