,flame,human,point,x,y
0,22,1,17,500,170
0,24,1,0,478,176
0,24,1,1,478,258
0,24,1,2,422,264
0,24,1,3,410,354
0,24,1,4,398,440
0,24,1,5,534,254
0,24,1,6,552,340
0,24,1,7,552,418
0,24,1,8,452,424
0,24,1,9,462,558
0,24,1,10,484,700
0,24,1,11,518,418
0,24,1,12,548,582
0,24,1,13,578,658
0,24,1,14,464,166
0,24,1,15,486,164
0,24,1,16,442,180
0,24,1,17,500,174
0,26,1,0,476,178
0,26,1,1,478,262
0,26,1,2,422,268
0,26,1,3,412,358
0,26,1,4,402,444
0,26,1,5,532,256
0,26,1,6,550,344
0,26,1,7,542,422
0,26,1,8,452,426
0,26,1,9,462,562
0,26,1,10,486,704
0,26,1,11,516,422
0,26,1,12,538,572
0,26,1,13,572,656
0,26,1,14,464,168
0,26,1,15,486,168
0,26,1,16,440,184
0,26,1,17,500,178
0,28,1,0,478,180
0,28,1,1,476,264
0,28,1,2,422,270
0,28,1,3,416,360
0,28,1,4,406,446
0,28,1,5,532,258
0,28,1,6,548,348
0,28,1,7,534,428
0,28,1,8,452,430
0,28,1,9,462,572
0,28,1,11,514,428
0,28,1,12,542,582
0,28,1,13,580,668
0,28,1,14,464,170
0,28,1,15,486,168
0,28,1,16,440,184
0,28,1,17,500,178
0,30,1,0,480,178
0,30,1,1,480,264
0,30,1,2,424,270
0,30,1,3,418,358
0,30,1,4,414,444
0,30,1,5,534,258
0,30,1,6,550,348
0,30,1,7,532,430
0,30,1,8,452,434
0,30,1,9,464,574
0,30,1,10,486,706
0,30,1,11,516,430
0,30,1,12,544,576
0,30,1,13,588,668
0,30,1,14,466,170
0,30,1,15,490,168
0,30,1,16,444,184
0,30,1,17,502,180
0,32,1,0,484,176
0,32,1,1,482,262
0,32,1,2,426,268
0,32,1,3,420,358
0,32,1,4,416,440
0,32,1,5,538,258
0,32,1,6,552,350
0,32,1,7,536,430
0,32,1,8,454,432
0,32,1,9,460,552
0,32,1,10,486,708
0,32,1,11,518,430
0,32,1,12,552,570
0,32,1,13,592,678
0,32,1,14,472,168
0,32,1,15,494,168
0,32,1,16,448,184
0,32,1,17,506,180
0,34,1,0,492,176
0,34,1,1,486,264
0,34,1,2,430,268
0,34,1,3,422,356
0,34,1,4,418,440
0,34,1,5,542,260
0,34,1,6,556,348
0,34,1,7,544,432
0,34,1,8,458,434
0,34,1,9,458,544
0,34,1,11,522,430
0,34,1,12,564,578
0,34,1,13,602,664
0,34,1,14,478,166
0,34,1,15,502,168
0,34,1,16,454,184
0,34,1,17,512,180
0,36,1,0,500,178
0,36,1,1,492,266
0,36,1,2,436,270
0,36,1,3,426,360
0,36,1,4,420,442
0,36,1,5,548,264
0,36,1,6,562,352
0,36,1,7,554,432
0,36,1,8,464,432
0,36,1,9,472,570
0,36,1,10,490,702
0,36,1,11,528,430
0,36,1,12,580,586
0,36,1,13,612,672
0,36,1,14,486,168
0,36,1,15,510,170
0,36,1,16,462,184
0,36,1,17,520,182
0,38,1,0,510,178
0,38,1,1,498,266
0,38,1,2,442,268
0,38,1,3,430,358
0,38,1,4,420,444
0,38,1,5,554,264
0,38,1,6,570,350
0,38,1,7,564,432
0,38,1,8,468,434
0,38,1,9,474,576
0,38,1,10,488,694
0,38,1,11,534,428
0,38,1,12,584,584
0,38,1,13,608,674
0,38,1,14,496,168
0,38,1,15,518,170
0,38,1,16,470,184
0,38,1,17,528,180
0,40,1,0,522,176
0,40,1,1,506,266
0,40,1,2,450,268
0,40,1,3,434,358
0,40,1,4,426,446
0,40,1,5,562,264
0,40,1,6,578,350
0,40,1,7,578,430
0,40,1,8,478,432
0,40,1,9,478,570
0,40,1,10,488,694
0,40,1,11,542,424
0,40,1,12,582,576
0,40,1,13,606,676
0,40,1,14,508,168
0,40,1,15,530,168
0,40,1,16,480,184
0,42,1,0,532,176
0,42,1,1,512,266
0,42,1,2,458,268
0,42,1,3,440,358
0,42,1,4,432,446
0,42,1,5,566,266
0,42,1,6,584,350
0,42,1,7,590,428
0,42,1,8,486,432
0,42,1,9,486,572
0,42,1,10,490,702
0,42,1,11,550,420
0,42,1,12,574,554
0,42,1,13,604,678
0,42,1,14,518,166
0,42,1,15,538,168
0,42,1,16,488,184
0,44,1,0,542,176
0,44,1,1,520,266
0,44,1,2,466,266
0,44,1,3,446,356
0,44,1,4,442,444
0,44,1,5,572,268
0,44,1,6,590,350
0,44,1,7,602,424
0,44,1,8,492,430
0,44,1,9,490,570
0,44,1,10,488,702
0,44,1,11,558,422
0,44,1,12,576,554
0,44,1,13,602,676
0,44,1,14,526,166
0,44,1,15,546,170
0,44,1,16,496,184
0,46,1,0,552,178
0,46,1,1,528,266
0,46,1,2,476,264
0,46,1,3,456,360
0,46,1,4,460,444
0,46,1,5,580,270
0,46,1,6,596,352
0,46,1,7,614,430
0,46,1,8,500,432
0,46,1,9,494,584
0,46,1,10,490,698
0,46,1,11,566,424
0,46,1,12,588,562
0,46,1,13,602,664
0,46,1,14,538,168
0,46,1,15,556,170
0,46,1,16,508,186
0,48,1,0,560,178
0,48,1,1,538,266
0,48,1,2,488,262
0,48,1,3,468,358
0,48,1,4,478,442
0,48,1,5,588,270
0,48,1,6,600,356
0,48,1,7,622,436
0,48,1,8,510,434
0,48,1,9,494,590
0,48,1,10,488,696
0,48,1,11,572,426
0,48,1,12,592,580
0,48,1,13,598,672
0,48,1,14,546,170
0,48,1,15,564,172
0,48,1,16,516,186
0,50,1,0,570,180
0,50,1,1,548,266
0,50,1,2,498,262
0,50,1,3,484,358
0,50,1,4,500,440
0,50,1,5,598,270
0,50,1,6,608,358
0,50,1,7,628,440
0,50,1,8,520,436
0,50,1,9,500,576
0,50,1,10,490,700
0,50,1,11,580,432
0,50,1,12,594,576
0,50,1,13,598,678
0,50,1,14,556,170
0,50,1,15,574,172
0,50,1,16,526,188
0,52,1,0,582,180
0,52,1,1,560,266
0,52,1,2,510,262
0,52,1,3,502,356
0,52,1,4,528,438
0,52,1,5,608,272
0,52,1,6,618,356
0,52,1,7,634,444
0,52,1,8,528,436
0,52,1,9,508,576
0,52,1,10,494,698
0,52,1,11,590,430
0,52,1,12,600,580
0,52,1,13,602,678
0,52,1,14,568,170
0,52,1,15,586,174
0,52,1,16,538,190
0,54,1,0,592,180
0,54,1,1,570,268
0,54,1,2,522,262
0,54,1,3,518,356
0,54,1,4,552,430
0,54,1,5,618,274
0,54,1,6,624,356
0,54,1,7,636,442
0,54,1,8,530,428
0,54,1,9,510,552
0,54,1,10,494,704
0,54,1,11,596,428
0,54,1,12,602,574
0,54,1,13,602,678
0,54,1,14,578,170
0,54,1,15,596,174
0,54,1,16,548,190
0,56,1,0,600,180
0,56,1,1,576,266
0,56,1,2,528,262
0,56,1,3,530,356
0,56,1,4,572,424
0,56,1,5,624,274
0,56,1,6,632,356
0,56,1,7,640,440
0,56,1,8,540,430
0,56,1,9,510,590
0,56,1,10,494,696
0,56,1,11,602,434
0,56,1,12,606,574
0,56,1,13,604,678
0,56,1,14,586,170
0,56,1,15,604,172
0,56,1,16,556,190
0,58,1,0,606,180
0,58,1,1,582,266
0,58,1,2,536,260
0,58,1,3,538,352
0,58,1,4,588,420
0,58,1,5,628,270
0,58,1,6,636,352
0,58,1,7,646,438
0,58,1,8,546,424
0,58,1,9,510,594
0,58,1,10,496,690
0,58,1,11,608,432
0,58,1,12,608,562
0,58,1,13,606,678
0,58,1,14,592,170
0,58,1,15,610,172
0,58,1,16,562,188
0,60,1,0,608,178
0,60,1,1,584,264
0,60,1,2,538,260
0,60,1,3,542,352
0,60,1,4,598,418
0,60,1,5,630,268
0,60,1,6,640,352
0,60,1,7,650,432
0,60,1,8,548,422
0,60,1,9,518,572
0,60,1,10,500,672
0,60,1,11,610,428
0,60,1,12,610,576
0,60,1,13,606,676
0,60,1,14,594,170
0,60,1,15,612,172
0,60,1,16,564,188
0,62,1,0,608,178
0,62,1,1,582,264
0,62,1,2,536,262
0,62,1,3,542,352
0,62,1,4,596,418
0,62,1,5,628,268
0,62,1,6,642,352
0,62,1,7,656,428
0,62,1,8,550,420
0,62,1,9,520,546
0,62,1,10,508,656
0,62,1,11,612,424
0,62,1,12,610,566
0,62,1,13,606,676
0,62,1,14,594,170
0,62,1,15,610,172
0,62,1,16,564,188
0,64,1,0,606,180
0,64,1,1,580,264
0,64,1,2,536,260
0,64,1,3,540,350
0,64,1,4,588,420
0,64,1,5,626,268
0,64,1,6,640,348
0,64,1,7,660,422
0,64,1,8,548,420
0,64,1,9,518,546
0,64,1,10,520,642
0,64,1,11,610,422
0,64,1,12,610,562
0,64,1,13,606,674
0,64,1,14,592,170
0,64,1,15,608,172
0,64,1,16,562,188
0,66,1,0,602,180
0,66,1,1,576,264
0,66,1,2,530,260
0,66,1,3,534,350
0,66,1,4,572,422
0,66,1,5,622,266
0,66,1,6,640,344
0,66,1,7,664,416
0,66,1,8,544,418
0,66,1,9,524,538
0,66,1,10,532,634
0,66,1,11,606,422
0,66,1,12,608,560
0,66,1,13,606,672
0,66,1,14,588,172
0,66,1,15,606,172
0,66,1,16,558,188
0,68,1,0,596,180
0,68,1,1,572,264
0,68,1,2,524,262
0,68,1,3,524,352
0,68,1,4,554,424
0,68,1,5,618,266
0,68,1,6,638,342
0,68,1,7,666,412
0,68,1,8,538,418
0,68,1,9,528,542
0,68,1,10,540,638
0,68,1,11,600,416
0,68,1,12,606,560
0,68,1,13,604,670
0,68,1,14,584,172
0,68,1,15,600,174
0,68,1,16,554,188
0,70,1,0,590,182
0,70,1,1,566,266
0,70,1,2,516,264
0,70,1,3,510,350
0,70,1,4,534,426
0,70,1,5,614,266
0,70,1,6,636,340
0,70,1,7,664,408
0,70,1,8,534,422
0,70,1,9,530,540
0,70,1,10,544,636
0,70,1,11,596,418
0,70,1,12,602,554
0,70,1,13,604,670
0,70,1,14,578,172
0,70,1,15,594,174
0,70,1,16,548,190
0,72,1,0,582,184
0,72,1,1,558,266
0,72,1,2,510,266
0,72,1,3,498,350
0,72,1,4,512,422
0,72,1,5,608,264
0,72,1,6,634,338
0,72,1,7,660,408
0,72,1,8,530,424
0,72,1,9,532,538
0,72,1,10,546,632
0,72,1,11,590,420
0,72,1,12,600,556
0,72,1,13,602,670
0,72,1,14,570,174
0,72,1,15,586,176
0,72,1,16,540,190
0,74,1,0,576,186
0,74,1,1,554,268
0,74,1,2,504,270
0,74,1,3,488,352
0,74,1,4,492,422
0,74,1,5,604,266
0,74,1,6,628,338
0,74,1,7,652,410
0,74,1,8,524,420
0,74,1,9,530,540
0,74,1,10,548,632
0,74,1,11,584,414
0,74,1,12,592,544
0,74,1,13,602,668
0,74,1,14,562,176
0,74,1,15,578,178
0,74,1,16,534,192
0,76,1,0,568,188
0,76,1,1,548,270
0,76,1,2,498,276
0,76,1,3,480,354
0,76,1,4,474,428
0,76,1,5,598,266
0,76,1,6,622,338
0,76,1,7,640,412
0,76,1,8,520,418
0,76,1,9,526,534
0,76,1,10,548,632
0,76,1,11,580,416
0,76,1,12,590,542
0,76,1,13,602,666
0,76,1,14,554,180
0,76,1,15,572,182
0,76,1,16,526,196
0,78,1,0,560,192
0,78,1,1,544,272
0,78,1,2,494,278
0,78,1,3,474,358
0,78,1,4,460,434
0,78,1,5,592,266
0,78,1,6,616,340
0,78,1,7,628,418
0,78,1,8,518,422
0,78,1,9,526,538
0,78,1,10,550,632
0,78,1,11,576,416
0,78,1,12,590,546
0,78,1,13,604,666
0,78,1,14,548,184
0,78,1,15,564,184
0,78,1,16,518,200
0,80,1,0,556,192
0,80,1,1,540,272
0,80,1,2,490,280
0,80,1,3,474,358
0,80,1,4,452,438
0,80,1,5,588,266
0,80,1,6,608,342
0,80,1,7,614,418
0,80,1,8,518,422
0,80,1,9,524,536
0,80,1,10,552,634
0,80,1,11,576,418
0,80,1,12,590,540
0,80,1,13,606,664
0,80,1,14,542,184
0,80,1,15,558,186
0,80,1,16,514,200
0,82,1,0,552,192
0,82,1,1,536,272
0,82,1,2,488,280
0,82,1,3,474,356
0,82,1,4,452,436
0,82,1,5,586,264
0,82,1,6,604,344
0,82,1,7,604,418
0,82,1,8,518,420
0,82,1,9,526,534
0,82,1,10,554,636
0,82,1,11,574,416
0,82,1,12,594,546
0,82,1,13,608,656
0,82,1,14,538,184
0,82,1,15,554,186
0,82,1,16,510,200
0,84,1,0,550,192
0,84,1,1,536,272
0,84,1,2,488,280
0,84,1,3,476,356
0,84,1,4,454,434
0,84,1,5,584,264
0,84,1,6,602,342
0,84,1,7,604,418
0,84,1,8,518,420
0,84,1,9,528,540
0,84,1,10,554,636
0,84,1,11,574,416
0,84,1,12,598,544
0,84,1,13,612,656
0,84,1,14,536,184
0,84,1,15,552,186
0,84,1,16,508,200
0,86,1,0,548,192
0,86,1,1,536,272
0,86,1,2,488,280
0,86,1,3,480,358
0,86,1,4,460,432
0,86,1,5,582,264
0,86,1,6,604,340
0,86,1,7,608,412
0,86,1,8,518,420
0,86,1,9,528,532
0,86,1,10,554,636
0,86,1,11,574,414
0,86,1,12,600,544
0,86,1,13,618,650
0,86,1,14,536,184
0,86,1,15,552,186
0,86,1,16,508,200
0,88,1,0,550,192
0,88,1,1,536,270
0,88,1,2,488,278
0,88,1,3,482,356
0,88,1,4,464,432
0,88,1,5,584,264
0,88,1,6,604,338
0,88,1,7,610,412
0,88,1,8,518,422
0,88,1,9,530,542
0,88,1,10,554,636
0,88,1,11,576,414
0,88,1,12,602,542
0,88,1,13,622,646
0,88,1,14,536,184
0,88,1,15,554,186
0,88,1,16,510,200
0,90,1,0,552,192
0,90,1,1,538,270
0,90,1,2,490,278
0,90,1,3,486,354
0,90,1,4,468,432
0,90,1,5,584,262
0,90,1,6,604,336
0,90,1,7,610,410
0,90,1,8,518,420
0,90,1,9,526,536
0,90,1,10,550,630
0,90,1,11,576,412
0,90,1,12,598,534
0,90,1,13,622,632
0,90,1,14,540,184
0,90,1,15,556,184
0,90,1,16,512,200
0,92,1,0,554,190
0,92,1,1,540,268
0,92,1,2,490,276
0,92,1,3,486,354
0,92,1,4,474,434
0,92,1,5,586,262
0,92,1,6,606,334
0,92,1,7,610,406
0,92,1,8,522,418
0,92,1,9,526,534
0,92,1,10,552,632
0,92,1,11,578,410
0,92,1,12,600,532
0,92,1,13,616,630
0,92,1,14,542,182
0,92,1,15,558,184
0,92,1,16,514,198
0,94,1,0,558,186
0,94,1,1,542,266
0,94,1,2,494,274
0,94,1,3,490,354
0,94,1,4,480,430
0,94,1,5,590,260
0,94,1,6,608,332
0,94,1,7,610,402
0,94,1,8,522,414
0,94,1,9,526,532
0,94,1,10,550,630
0,94,1,11,580,406
0,94,1,12,600,528
0,94,1,13,612,626
0,94,1,14,544,180
0,94,1,15,562,180
0,94,1,16,518,194
0,96,1,0,560,184
0,96,1,1,546,264
0,96,1,2,496,270
0,96,1,3,494,350
0,96,1,4,484,422
0,96,1,5,594,256
0,96,1,6,612,330
0,96,1,7,612,400
0,96,1,8,526,410
0,96,1,9,528,530
0,96,1,10,550,632
0,96,1,11,584,404
0,96,1,12,602,530
0,96,1,13,612,626
0,96,1,14,548,178
0,96,1,15,564,178
0,96,1,16,520,192
0,98,1,0,568,182
0,98,1,1,552,260
0,98,1,2,502,266
0,98,1,3,498,344
0,98,1,4,490,412
0,98,1,5,600,254
0,98,1,6,616,328
0,98,1,7,616,396
0,98,1,8,532,406
0,98,1,9,530,528
0,98,1,10,548,624
0,98,1,11,590,400
0,98,1,12,606,528
0,98,1,13,616,620
0,98,1,14,554,174
0,98,1,15,570,174
0,98,1,16,528,190
0,100,1,0,574,178
0,100,1,1,556,258
0,100,1,2,508,262
0,100,1,3,502,338
0,100,1,4,496,402
0,100,1,5,604,252
0,100,1,6,622,326
0,100,1,7,624,392
0,100,1,8,534,400
0,100,1,9,532,524
0,100,1,11,592,394
0,100,1,12,606,516
0,100,1,14,560,170
0,100,1,15,576,172
0,100,1,16,534,186
0,102,1,0,578,178
0,102,1,1,560,254
0,102,1,2,514,258
0,102,1,3,504,334
0,102,1,4,500,394
0,102,1,5,608,250
0,102,1,6,624,322
0,102,1,7,632,392
0,102,1,8,538,394
0,102,1,9,532,528
0,102,1,11,596,388
0,102,1,12,608,506
0,102,1,14,566,170
0,102,1,15,582,170
0,102,1,16,538,184
0,104,1,0,584,178
0,104,1,1,564,254
0,104,1,2,516,256
0,104,1,3,508,330
0,104,1,4,504,392
0,104,1,5,610,250
0,104,1,6,628,322
0,104,1,7,640,392
0,104,1,8,540,392
0,104,1,9,534,504
0,104,1,11,598,388
0,104,1,12,612,508
0,104,1,14,572,170
0,104,1,15,586,170
0,104,1,16,544,184
0,106,1,0,586,176
0,106,1,1,566,252
0,106,1,2,520,254
0,106,1,3,510,330
0,106,1,4,508,392
0,106,1,5,612,250
0,106,1,6,632,322
0,106,1,7,648,392
0,106,1,8,546,392
0,106,1,9,536,510
0,106,1,11,602,390
0,106,1,12,614,512
0,106,1,14,576,170
0,106,1,15,590,170
0,106,1,16,546,182
0,108,1,0,592,176
0,108,1,1,568,252
0,108,1,2,522,254
0,108,1,3,512,330
0,108,1,4,512,396
0,108,1,5,614,250
0,108,1,6,632,320
0,108,1,7,654,396
0,108,1,8,546,394
0,108,1,9,538,510
0,108,1,10,544,640
0,108,1,11,602,386
0,108,1,12,614,500
0,108,1,14,580,168
0,108,1,15,594,170
0,108,1,16,550,180
0,110,1,0,594,178
0,110,1,1,570,252
0,110,1,2,524,254
0,110,1,3,516,330
0,110,1,4,518,402
0,110,1,5,614,250
0,110,1,6,634,320
0,110,1,7,656,392
0,110,1,8,548,398
0,110,1,9,536,536
0,110,1,10,546,646
0,110,1,11,606,390
0,110,1,12,616,510
0,110,1,13,626,634
0,110,1,14,584,168
0,110,1,15,596,170
0,110,1,16,552,180
0,112,1,0,596,178
0,112,1,1,570,252
0,112,1,2,526,254
0,112,1,3,518,334
0,112,1,4,520,406
0,112,1,5,614,250
0,112,1,6,634,320
0,112,1,7,656,392
0,112,1,8,552,398
0,112,1,9,538,542
0,112,1,10,546,644
0,112,1,11,608,392
0,112,1,12,618,512
0,112,1,13,624,632
0,112,1,14,586,170
0,112,1,15,598,170
0,112,1,16,556,180
0,114,1,0,598,178
0,114,1,1,570,252
0,114,1,2,526,254
0,114,1,3,518,334
0,114,1,4,524,408
0,114,1,5,616,250
0,114,1,6,634,322
0,114,1,7,654,394
0,114,1,8,554,398
0,114,1,9,538,546
0,114,1,10,546,644
0,114,1,11,608,392
0,114,1,12,618,508
0,114,1,13,626,634
0,114,1,14,588,170
0,114,1,15,600,172
0,114,1,16,556,180
0,116,1,0,600,180
0,116,1,1,572,252
0,116,1,2,528,254
0,116,1,3,518,336
0,116,1,4,524,408
0,116,1,5,616,250
0,116,1,6,632,322
0,116,1,7,652,394
0,116,1,8,554,398
0,116,1,9,540,542
0,116,1,10,544,642
0,116,1,11,610,392
0,116,1,12,618,504
0,116,1,13,626,636
0,116,1,14,588,170
0,116,1,15,600,172
0,116,1,16,558,180
0,118,1,0,600,180
0,118,1,1,572,252
0,118,1,2,528,254
0,118,1,3,520,336
0,118,1,4,526,408
0,118,1,5,614,250
0,118,1,6,632,326
0,118,1,7,648,394
0,118,1,8,554,402
0,118,1,9,540,542
0,118,1,10,546,644
0,118,1,11,610,394
0,118,1,12,620,520
0,118,1,13,628,634
0,118,1,14,590,170
0,118,1,15,602,172
0,118,1,16,558,180
0,120,1,0,600,182
0,120,1,1,572,252
0,120,1,2,530,254
0,120,1,3,520,336
0,120,1,4,526,406
0,120,1,5,614,250
0,120,1,6,632,326
0,120,1,7,644,396
0,120,1,8,554,402
0,120,1,9,540,540
0,120,1,10,546,638
0,120,1,11,610,398
0,120,1,12,620,500
0,120,1,13,626,634
0,120,1,14,590,172
0,120,1,15,602,174
0,120,1,16,560,182
0,122,1,0,600,186
0,122,1,1,572,256
0,122,1,2,528,258
0,122,1,3,520,340
0,122,1,4,526,410
0,122,1,5,616,254
0,122,1,6,632,328
0,122,1,7,642,396
0,122,1,8,554,404
0,122,1,9,544,538
0,122,1,10,550,636
0,122,1,11,610,400
0,122,1,12,620,534
0,122,1,13,624,630
0,122,1,14,590,176
0,122,1,15,602,178
0,122,1,16,558,186
0,124,1,0,600,192
0,124,1,1,572,264
0,124,1,2,528,266
0,124,1,3,518,346
0,124,1,4,526,416
0,124,1,5,616,262
0,124,1,6,632,334
0,124,1,7,644,404
0,124,1,8,552,410
0,124,1,9,546,538
0,124,1,10,552,638
0,124,1,11,608,406
0,124,1,12,618,536
0,124,1,13,618,628
0,124,1,14,590,184
0,124,1,15,602,186
0,124,1,16,560,192
0,126,1,0,602,200
0,126,1,1,574,272
0,126,1,2,528,274
0,126,1,3,518,352
0,126,1,4,526,424
0,126,1,5,618,268
0,126,1,6,632,342
0,126,1,7,644,410
0,126,1,8,556,420
0,126,1,9,546,538
0,126,1,10,554,636
0,126,1,11,610,414
0,126,1,12,616,536
0,126,1,13,614,632
0,126,1,14,590,192
0,126,1,15,604,192
0,126,1,16,560,200
0,128,1,0,602,206
0,128,1,1,574,276
0,128,1,2,530,278
0,128,1,3,520,358
0,128,1,4,526,428
0,128,1,5,618,274
0,128,1,6,634,346
0,128,1,7,644,416
0,128,1,8,554,422
0,128,1,9,550,542
0,128,1,10,556,636
0,128,1,11,608,418
0,128,1,12,616,540
0,128,1,13,612,636
0,128,1,14,592,196
0,128,1,15,604,198
0,128,1,16,560,206
0,130,1,0,602,206
0,130,1,1,574,276
0,130,1,2,530,278
0,130,1,3,522,358
0,130,1,4,526,430
0,130,1,5,618,272
0,130,1,6,634,344
0,130,1,7,644,414
0,130,1,8,554,424
0,130,1,9,552,544
0,130,1,10,556,638
0,130,1,11,610,420
0,130,1,12,614,540
0,130,1,13,612,634
0,130,1,14,592,196
0,130,1,15,604,196
0,130,1,16,562,206
0,132,1,0,604,206
0,132,1,1,576,274
0,132,1,2,530,278
0,132,1,3,522,356
0,132,1,4,528,428
0,132,1,5,620,272
0,132,1,6,636,342
0,132,1,7,644,412
0,132,1,8,556,420
0,132,1,9,552,546
0,132,1,10,556,638
0,132,1,11,610,416
0,132,1,12,614,538
0,132,1,13,612,636
0,132,1,14,594,196
0,132,1,15,606,198
0,132,1,16,562,206
0,134,1,0,604,204
0,134,1,1,576,274
0,134,1,2,530,276
0,134,1,3,522,356
0,134,1,4,530,426
0,134,1,5,622,272
0,134,1,6,636,344
0,134,1,7,644,414
0,134,1,8,554,424
0,134,1,9,552,546
0,134,1,10,556,636
0,134,1,11,610,420
0,134,1,12,614,538
0,134,1,13,612,634
0,134,1,14,594,196
0,134,1,15,608,196
0,134,1,16,564,204
0,136,1,0,606,206
0,136,1,1,578,274
0,136,1,2,532,276
0,136,1,3,524,356
0,136,1,4,530,426
0,136,1,5,622,270
0,136,1,6,638,344
0,136,1,7,646,412
0,136,1,8,554,422
0,136,1,9,550,542
